word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
ti/na,τίς,pronoun,d',δέ,particle,oi(,ἕ,pronoun,strathgoi\,στρατηγός,noun,tro/pon,τρόπος,noun,e)ggra/yousin,ἐγγράφω,verb,a)\n,ἄν,particle,ei)s,εἰς,preposition,summori/an,συμμορία,noun,e)ggra/fwsin,ἐγγράφω,verb,h)\,ἠέ,conjunction,a)\n,ἄν,particle,trih/rarxon,τριήραρχος,noun,kaqistw=sin,καθίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,a)\n,ἄν,particle,stratei/a,στρατεία,adjective,tis,τις,pronoun,h)=|,εἰμί,verb,tw=|,ὁ,article,dh=lon,δῆλος,adjective,e)/stai,εἰμί,verb,po/tero/s,πότερος,adjective,e)sq',εἰμί,verb,o(,ὁ,article,kateilegme/nos,καταλέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,a)\n,ἄν,particle,a)/llh,ἄλλος,adjective,tis,τις,pronoun,a)rxh\,ἀρχή,noun,kaqisth=|,καθίστημι,verb,lh|tourgei=n,λειτουργέω,verb,oi(=on,οἷος,adjective,a)/rxwn,ἄρχων,noun,basileu/s,βασιλεύς,noun,a)qloqe/tai,ἀθλοθέτης,noun,ti/,τίς,pronoun,shmei=on,σημεῖον,noun,e)/stai,εἰμί,verb,po/teron,πότερος,adjective,kaqista=sin,καθίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosparagra/yousi,προσπαραγράφω,verb,nh\,νή,preposition,*di/a,Δίη,proper,to\n,ὁ,article,e)k,ἐκ,preposition,*plaggo/nos,,,a)\n,ἄν,particle,se\,σύ,pronoun,e)ggra/fwsin,ἐγγράφω,verb,a)\n,ἄν,particle,d',δέ,particle,e)me/,ἐγώ,pronoun,th=s,ὁ,article,e)mh=s,ἐμός,adjective,mhtro\s,μήτηρ,noun,tou)/noma,ὄνομα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ti/s,τίς,pronoun,h)/kouse,ἀκούω,verb,pw/pote,πώποτε,adverb,h)\,ἠέ,conjunction,kata\,κατά,preposition,poi=on,ποῖος,adjective,no/mon,νόμος,noun,prosparagra/foit',προσπαραγράφω,verb,a)\n,ἄν,particle,tou=to,οὗτος,pronoun,to\,ὁ,article,para/gramma,παράγραμμα,noun,h)\,ἠέ,conjunction,a)/llo,ἄλλος,adjective,ti,τις,pronoun,plh\n,πλήν,preposition,o(,ὁ,article,path\r,πατήρ,noun,kai\,καί,conjunction,o(,ὁ,article,dh=mos,δῆμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=n,ὅς,pronoun,o)/ntwn,εἰμί,verb,a)mfoi=n,ἄμφω,noun,tw=n,ὁ,article,au)tw=n,αὐτός,pronoun,pollh\,πολύς,adjective,taraxh\,ταραχή,noun,sumbai/nei,συμβαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/re,φέρω,verb,ei),εἰ,conjunction,de\,δέ,particle,krith\s,κριτής,noun,kaloi=to,καλέω,verb,*manti/qeos,Μαντίθεος,proper,*manti/ou,Μάντιος,proper,*qori/kios,,,ti/,τίς,pronoun,a)\n,ἄν,particle,poioi=men,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,badi/zoimen,βαδίζω,verb,a)\n,ἄν,particle,a)/mfw,ἄμφω,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,ga\r,γάρ,particle,e)/stai,εἰμί,verb,dh=lon,δῆλος,adjective,po/teron,πότερος,adjective,se\,σύ,pronoun,ke/klhken,καλέω,verb,h)\,ἠέ,conjunction,e)me/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,*dio/s,Ζεύς,proper,a)\n,ἄν,particle,d',δέ,particle,a)rxh\n,ἀρχή,noun,h(ntinou=n,ὅστις,pronoun,h(,ὁ,article,po/lis,πόλις,adjective,klhroi=,κληρόω,verb,oi(=on,οἷος,adjective,boulh=s,βουλεύς,noun,qesmoqe/tou,θεσμοθέτης,noun,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,tw=|,ὁ,article,dh=los,δῆλος,adjective,o(,ὁ,article,laxw\n,λαγχάνω,verb,h(mw=n,ἐγώ,pronoun,e)/stai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plh\n,πλήν,preposition,ei),εἰ,conjunction,shmei=on,σημεῖον,noun,w(/sper,ὥσπερ,adverb,a)\n,ἄν,particle,a)/llw|,ἄλλος,adjective,tini/,τις,pronoun,tw=|,ὁ,article,xalki/w|,χαλκίον,noun,prose/stai,πρόσειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)de\,οὐδέ,particle,tou=q',οὗτος,pronoun,o(pote/rou,ὁπότερος,adjective,e)sti\n,εἰμί,verb,oi(,ὁ,article,polloi\,πολύς,adjective,gnw/sontai,γιγνώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,o(,ὁ,article,me\n,μέν,particle,e(auto/n,ἑαυτοῦ,pronoun,e)gw\,ἐγώ,pronoun,d',δέ,particle,e)mauto\n,ἐμαυτοῦ,pronoun,fh/sw,φημί,verb,to\n,ὁ,article,ei)lhxo/t',λαγχάνω,verb,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loipo\n,λοιπός,adjective,ei)s,εἰς,preposition,to\,ὁ,article,dikasth/rion,δικαστήριον,noun,ei)sie/nai,εἴσειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,e)f',ἐπί,preposition,e(ka/stw|,ἕκαστος,adjective,tou/twn,οὗτος,pronoun,dikasth/rion,δικαστήριον,noun,h(mi=n,ἐγώ,pronoun,h(,ὁ,article,po/lis,πόλις,adjective,kaqiei=,καθίημι,verb,kai\,καί,conjunction,tou=,ὁ,article,me\n,μέν,particle,koinou=,κοινός,adjective,kai\,καί,conjunction,i)/sou,ἴσος,adjective,tou=,ὁ,article,to\n,ὁ,article,laxo/nt',λαγχάνω,verb,a)/rxein,ἄρχω,verb,a)posterhso/meqa,ἀποστερέω,verb,a)llh/lous,ἀλλήλων,pronoun,de\,δέ,particle,plunou=men,πλύνω,verb,kai\,καί,conjunction,o(,ὁ,article,tw=|,ὁ,article,lo/gw|,λόγος,noun,krath/sas,κρατέω,verb,a)/rcei,ἄρχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,po/ter',πότερος,adjective,a)\n,ἄν,particle,belti/ous,βελτίων,adverb,ei)/hmen,εἰμί,verb,tw=n,ὁ,article,u(parxousw=n,ὑπάρχω,verb,duskoliw=n,δυσκολία,noun,a)pallatto/menoi,ἀπαλλάσσω,verb,h)\,ἠέ,conjunction,kaina\s,καινός,adjective,e)/xqras,ἔχθρα,noun,kai\,καί,conjunction,blasfhmi/as,βλασφημία,noun,poiou/menoi,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(\s,ὅς,pronoun,pa=s',πᾶς,adjective,a)na/gkh,ἀνάγκη,noun,sumbai/nein,συμβαίνω,verb,o(/tan,ὅταν,conjunction,a)rxh=s,ἀρχή,noun,h)/,ἠέ,conjunction,tinos,τις,pronoun,a)/llou,ἄλλος,adjective,pro\s,πρός,preposition,h(ma=s,ἐγώ,pronoun,au)tou\s,αὐτός,pronoun,a)mfisbhtw=men,ἀμφισβητέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,a)\n,ἄν,particle,a)/ra,ἄρα,particle,dei=,δέομαι,verb,ga\r,γάρ,particle,a(/panta,ἅπας,adjective,e)ceta/sai),ἐξετάζω,verb,a(/teros,ἅτερος,adjective,h(mw=n,ἐγώ,pronoun,pei/sas,πείθω,verb,to\n,ὁ,article,e(/teron,ἕτερος,adjective,e)a\n,ἐάν,conjunction,la/xh|,λαγχάνω,verb,paradou=nai,παραδίδωμι,verb,au(tw=|,ἑαυτοῦ,pronoun,th\n,ὁ,article,a)rxh/n,ἀρχή,noun,ou(/tw,οὕτως,adverb,klhrw=tai,κληρόω,verb,to\,ὁ,article,duoi=n,δύο,adjective,pinaki/oin,πινάκιον,noun,to\n,ὁ,article,e(/na,ἕνος,adjective,klhrou=sqai,κληρόω,verb,ti/,τίς,pronoun,a)/ll',ἄλλος,adjective,e)sti/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=t',εἶτα,adverb,e)f',ἐπί,preposition,w(=|,ὅς,pronoun,qa/naton,θάνατος,adjective,zhmi/an,ζημία,noun,o(,ὁ,article,no/mos,νόμος,noun,le/gei,λέγω,verb,tou=q',οὗτος,pronoun,h(mi=n,ἐγώ,pronoun,a)dew=s,ἀδεής,adverb,e)ce/stai,ἔξεστι,verb,pra/ttein,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/nu,πάνυ,adverb,ge,γε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)\n,ἄν,particle,au)to\,αὐτός,pronoun,poih/saimen,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=da,οἶδα,verb,ka)gw/,ἐγώ,pronoun,to\,ὁ,article,gou=n,γοῦν,particle,kat',κατά,preposition,e)me/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)d',οὐδέ,particle,ai)ti/an,αἰτία,noun,toiau/ths,τοιοῦτος,adjective,zhmi/as,ζημία,noun,e)ni/ous,ἔνιοι,adjective,e)/xein,ἔχω,verb,kalo/n,καλός,noun,e)co\n,ἔξεστι,verb,mh/,μή,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,tau=ta,οὗτος,pronoun,me\n,μέν,particle,h(,ὁ,article,po/lis,πόλις,adjective,bla/ptetai,βλάπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,i)di/a|,ἴδιος,adjective,ti/,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qea/sasq',θεάομαι,verb,h(li/ka,ἡλίκος,adjective,kai\,καί,conjunction,skopei=t',σκοπάω,verb,a)/n,ἄν,particle,ti,τις,pronoun,dokw=,δοκάζω,verb,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polu\,πολύς,adjective,ga\r,γάρ,particle,xalepw/tera,χαλεπός,adjective,tau=q',οὗτος,pronoun,w(=n,ὅς,pronoun,a)khko/at',ἀκούω,verb,e)sti/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ra=te,ὁράω,verb,me\n,μέν,particle,ga\r,γάρ,particle,a(/pantes,ἅπας,adjective,au)to\n,αὐτός,pronoun,xrw/menon,χράομαι,verb,e(/ws,ἕως,conjunction,me\n,μέν,particle,e)/zh,ζάω,verb,*meneklei=,Μενεκλῆς,proper,kai\,καί,conjunction,toi=s,ὁ,article,peri\,περί,preposition,e)kei=non,ἐκεῖνος,pronoun,a)nqrw/pois,ἄνθρωπος,noun,nu=n,νῦν,adverb,d',δέ,particle,e(te/rois,ἕτερος,adjective,e)kei/nou,ἐκεῖνος,pronoun,belti/osin,βελτίων,adverb,ou)de/n,οὐδείς,pronoun,kai\,καί,conjunction,ta\,ὁ,article,toiau=t',τοιοῦτος,adjective,e)zhlwko/ta,ζηλόω,verb,kai\,καί,conjunction,deino\n,δεινός,adjective,dokei=n,δοκέω,verb,ei)=nai,εἰμί,verb,boulo/menon,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,nh\,νή,preposition,*di/',Δίη,proper,i)/sws,ἴσως,adverb,e)/stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)\n,ἄν,particle,ou)=n,οὖν,particle,proi+o/ntos,πρόειμι,verb,tou=,ὁ,article,xro/nou,χρόνος,noun,tw=n,ὁ,article,au)tw=n,αὐτός,pronoun,ti,τις,pronoun,poiei=n,ποιέω,verb,tou/tois,οὗτος,pronoun,e)pixeirh=|,ἐπιχειρέω,verb,e)/sti,εἰμί,verb,de\,δέ,particle,tau=ta,οὗτος,pronoun,grafai/,γραφή,noun,fa/seis,φάσις,adjective,e)ndei/ceis,ἔνδειξις,noun,a)pagwgai/),ἀπαγωγή,noun,ei)=t',εἶτα,adverb,e)pi\,ἐπί,preposition,tou/twn,οὗτος,pronoun,tini/,τις,pronoun,polla\,πολύς,adjective,ga/r,γάρ,particle,e)sti,εἰμί,verb,ta)nqrw/pina,ἀνθρώπινος,adjective,kai\,καί,conjunction,tou\s,ὁ,article,pa/nu,πάνυ,adverb,deinou\s,δεινός,adjective,e(ka/stote,ἑκάστοτε,adverb,o(/tan,ὅταν,conjunction,pleona/zwsin,πλεονάζω,verb,e)pi/stasq',ἐφίστημι,verb,u(mei=s,σύ,pronoun,kosmi/ous,κόσμιος,adjective,poiei=n),ποιέω,verb,o)/flh|,ὀφλισκάνω,verb,tw=|,ὁ,article,dhmosi/w|,δημόσιος,adjective,ti/,τίς,pronoun,ma=llon,μᾶλλον,adverb,ou(=tos,οὗτος,pronoun,e)ggegramme/nos,ἐγγράφω,verb,e)/stai,εἰμί,verb,e)mou=,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,nh\,νή,preposition,*di/',Δίη,proper,ei)/sontai,εἶμι,verb,pa/ntes,πᾶς,adjective,po/tero/s,πότερος,adjective,pot',ποτέ,particle,w)=flen,ὀφλισκάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)\n,ἄν,particle,de/,δέ,particle,o(\,ὅς,pronoun,tuxo\n,τυγχάνω,verb,ge/noit',γίγνομαι,verb,a)/n,ἄν,particle,xro/nos,χρόνος,noun,die/lqh|,διέρχομαι,verb,kai\,καί,conjunction,mh\,μή,conjunction,e)kteisqh=|,ἐκτίνω,verb,to\,ὁ,article,o)/flhma,ὄφλημα,noun,ti/,τίς,pronoun,ma=llon,μᾶλλον,adverb,oi(,ὁ,article,tou/tou,οὗτος,pronoun,pai=des,παῖς,adjective,e)/sontai,εἰμί,verb,tw=n,ὁ,article,e)mw=n,ἐμός,adjective,e)ggegramme/noi,ἐγγράφω,verb,o(/tan,ὅταν,conjunction,tou)/noma,ὄνομα,adjective,kai\,καί,conjunction,o(,ὁ,article,path\r,πατήρ,noun,kai\,καί,conjunction,h(,ὁ,article,fulh\,φυλή,noun,kai\,καί,conjunction,pa/nt',πᾶς,adjective,h)=|,εἰμί,verb,tau)ta/,ταυτός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
