word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
pare/petai,παρέπομαι,verb,de\,δέ,particle,th=|,ὁ,article,a)ndrei/a|,ἀνδρεία,noun,kai\,καί,conjunction,h(,ὁ,article,eu)tolmi/a,εὐτολμία,noun,kai\,καί,conjunction,h(,ὁ,article,eu)yuxi/a,εὐψυχία,noun,kai\,καί,conjunction,to\,ὁ,article,qa/rsos,θάρσος,noun,kai\,καί,conjunction,to\,ὁ,article,qra/sos,θράσος,adjective,e)/ti,ἔτι,adverb,de\,δέ,particle,kai\,καί,conjunction,h(,ὁ,article,filoponi/a,φιλοπονία,noun,kai\,καί,conjunction,h(,ὁ,article,karteri/a,καρτερία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swfrosu/nhs,σωφροσύνη,noun,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,mh\,μή,conjunction,qauma/zein,θαυμάζω,verb,ta\s,ὁ,article,a)polau/seis,ἀπόλαυσις,noun,tw=n,ὁ,article,swmatikw=n,σωματικός,adjective,h(donw=n,ἡδονά,noun,kai\,καί,conjunction,to\,ὁ,article,ei)=nai,εἰμί,verb,pa/shs,πᾶς,adjective,a)polau/sews,ἀπόλαυσις,noun,ai)sxra=s,αἰσχρός,adjective,h(donh=s,ἡδονά,noun,a)no/rekton,ἀνόρεκτος,adjective,kai\,καί,conjunction,to\,ὁ,article,fobei=sqai,φοβέω,verb,kai\,καί,conjunction,th\n,ὁ,article,dikai/an,δίκαιος,adjective,a)/deian,ἄδεια,noun,kai\,καί,conjunction,to\,ὁ,article,teta/sqai,τείνω,verb,peri\,περί,preposition,to\n,ὁ,article,bi/on,βίος,adjective,o(moi/ws,ὅμοιος,adjective,e)/n,ἐν,preposition,te,τε,particle,mikroi=s,μικρός,adjective,kai\,καί,conjunction,mega/lois,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pare/petai,παρέπομαι,verb,de\,δέ,particle,th=|,ὁ,article,swfrosu/nh|,σωφροσύνη,noun,eu)taci/a,εὐταξία,noun,kosmio/ths,κοσμιότης,noun,ai)dw/s,αἰδώς,adjective,eu)la/beia,εὐλάβεια,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gkratei/as,ἐγκράτεια,adjective,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,du/nasqai,δύναμαι,verb,katasxei=n,κατασχάω,verb,tw=|,ὁ,article,logismw=|,λογισμός,noun,th\n,ὁ,article,e)piqumi/an,ἐπιθυμία,noun,o(rmw=san,ὁρμάω,verb,e)pi\,ἐπί,preposition,fau/las,φαῦλος,adjective,a)polau/seis,ἀπόλαυσις,noun,kai\,καί,conjunction,h(dona/s,ἡδονά,noun,kai\,καί,conjunction,to\,ὁ,article,karterei=n,καρτερέω,verb,kai\,καί,conjunction,to\,ὁ,article,u(pomonhtiko\n,,,ei)=nai,εἰμί,verb,th=s,ὁ,article,kata\,κατά,preposition,fu/sin,φύσις,noun,e)ndei/as,ἔνδεια,noun,kai\,καί,conjunction,lu/phs,λύπη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dikaiosu/nhs,δικαιοσύνη,noun,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,dianemhtiko\n,διανεμητικός,adjective,ei)=nai,εἰμί,verb,tou=,ὁ,article,kat',κατά,preposition,a)ci/an,ἄξιος,adjective,kai\,καί,conjunction,sw/zein,σώζω,verb,ta\,ὁ,article,pa/tria,πάτριος,adjective,e)/qh,ἔθος,noun,kai\,καί,conjunction,ta\,ὁ,article,no/mima,νόμιμος,adjective,kai\,καί,conjunction,to\,ὁ,article,sw/zein,σώζω,verb,tou\s,ὁ,article,gegramme/nous,γράφω,verb,no/mous,νόμος,noun,kai\,καί,conjunction,to\,ὁ,article,a)lhqeu/ein,ἀληθεύω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,diafe/ronti,διαφέρω,verb,kai\,καί,conjunction,to\,ὁ,article,diafula/ttein,διαφυλάσσω,verb,ta\s,ὁ,article,o(mologi/as,ὁμολογία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,prw/th,πρότερος,adjective,tw=n,ὁ,article,dikaiosunw=n,δικαιοσύνη,noun,pro\s,πρός,preposition,tou\s,ὁ,article,qeou/s,θεός,noun,ei)=ta,εἶτα,adverb,pro\s,πρός,preposition,dai/monas,δαίμων,adjective,ei)=ta,εἶτα,adverb,pro\s,πρός,preposition,patri/da,πατρίς,adjective,kai\,καί,conjunction,gonei=s,γονεύς,noun,ei)=ta,εἶτα,adverb,pro\s,πρός,preposition,tou\s,ὁ,article,katoixome/nous,κατοίχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,oi(=s,ὅς,pronoun,e)sti\n,εἰμί,verb,h(,ὁ,article,eu)se/beia,εὐσέβεια,noun,h)/toi,ἤτοι,particle,me/ros,μέρος,noun,ou)=sa,εἰμί,verb,dikaiosu/nhs,δικαιοσύνη,noun,h)\,ἠέ,conjunction,parakolouqou=sa,παρακολουθέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,dikaiosu/nh|,δικαιοσύνη,noun,kai\,καί,conjunction,o(sio/ths,ὁσιότης,noun,kai\,καί,conjunction,a)lh/qeia,ἀλήθεια,adjective,kai\,καί,conjunction,h(,ὁ,article,pi/stis,πίστις,noun,kai\,καί,conjunction,h(,ὁ,article,misoponhri/a,μισοπονηρία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)leuqerio/thtos,ἐλευθεριότης,noun,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,proetiko\n,προετικός,adjective,ei)=nai,εἰμί,verb,xrhma/twn,χρῆμα,adjective,ei)s,εἰς,preposition,ta\,ὁ,article,e)paineta/,ἐπαινετός,adjective,kai\,καί,conjunction,dayilh=,δαψιλής,adverb,e)pi\,ἐπί,preposition,tw=|,ὁ,article,ei)s,εἰς,preposition,ta\,ὁ,article,de/onta,δέω,verb,a)nalwqh=nai,ἀναλίσκω,verb,kai\,καί,conjunction,to\,ὁ,article,bohqhtiko\n,βοηθητικός,adjective,ei)=nai,εἰμί,verb,e)n,ἐν,preposition,tw=|,ὁ,article,diafo/rw|,διάφορος,adjective,kai\,καί,conjunction,to\,ὁ,article,mh\,μή,conjunction,labei=n,λαμβάνω,verb,o(/qen,ὅθεν,adverb,mh\,μή,conjunction,dei=,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,o(,ὁ,article,e)leuqe/rios,ἐλευθέριος,adjective,kai\,καί,conjunction,peri\,περί,preposition,e)sqh=ta,ἐσθής,noun,kaqaro\s,καθαρός,adjective,kai\,καί,conjunction,peri\,περί,preposition,oi)/khsin,οἴκησις,noun,kai\,καί,conjunction,kataskeuastiko\s,κατασκευαστικός,adjective,tw=n,ὁ,article,perittw=n,περισσός,adjective,kai\,καί,conjunction,kalw=n,κάλη,adjective,kai\,καί,conjunction,diagwgh\n,διαγωγή,noun,e)xo/ntwn,ἔχω,verb,h(dei=an,ἡδύς,adjective,a)/neu,ἄνευ,preposition,tou=,ὁ,article,lusitelou=ntos,λυσιτελέω,verb,kai\,καί,conjunction,qreptiko\s,θρεπτικός,adjective,tw=n,ὁ,article,zw/|wn,ζώιον,noun,tw=n,ὁ,article,i)/dion,ἴδιος,adjective,e)xo/ntwn,ἔχω,verb,ti,τις,pronoun,h)\,ἠέ,conjunction,qaumasto/n,θαυμαστός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,e)leuqerio/thti,ἐλευθεριότης,noun,tou=,ὁ,article,h)/qous,ἦθος,adjective,u(gro/ths,ὑγρότης,noun,kai\,καί,conjunction,eu)agwgi/a,εὐαγωγία,noun,kai\,καί,conjunction,filanqrwpi/a,φιλανθρωπία,noun,kai\,καί,conjunction,to\,ὁ,article,ei)=nai,εἰμί,verb,e)lehtiko\n,ἐλεητικός,adjective,kai\,καί,conjunction,filo/filon,φιλόφιλος,adjective,kai\,καί,conjunction,filo/cenon,φιλόξενος,adjective,kai\,καί,conjunction,filo/kalon,φιλόκαλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
megaloyuxi/as,μεγαλοψυχία,noun,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,kalw=s,καλός,noun,e)negkei=n,φέρω,verb,kai\,καί,conjunction,eu)tuxi/an,εὐτυχία,noun,kai\,καί,conjunction,a)tuxi/an,ἀτυχία,noun,kai\,καί,conjunction,timh\n,τιμή,noun,kai\,καί,conjunction,a)timi/an,ἀτιμία,noun,kai\,καί,conjunction,to\,ὁ,article,qauma/zein,θαυμάζω,verb,mh/te,μήτε,particle,trufh\n,τρυφή,noun,mh/te,μήτε,particle,qerapei/an,θεραπεία,noun,mh/te,μήτε,particle,e)cousi/an,ἐξουσία,noun,mh/te,μήτε,particle,ta\s,ὁ,article,ni/kas,νίκη,noun,ta\s,ὁ,article,e)nagwni/ous,ἐναγώνιος,adjective,e)/xein,ἔχω,verb,de/,δέ,particle,ti,τις,pronoun,ba/qos,βάθος,adjective,th=s,ὁ,article,yuxh=s,ψυχή,noun,kai\,καί,conjunction,me/geqos,μέγεθος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,megalo/yuxos,μεγαλόψυχος,adjective,ou)/q',οὔτε,adverb,o(,ὁ,article,to\,ὁ,article,zh=n,ζάω,verb,peri\,περί,preposition,pollou=,πολύς,adjective,poiou/menos,ποιέω,verb,ou)/q',οὔτε,adverb,o(,ὁ,article,filo/zwos,φιλόζῳος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(plou=s,ἁπλόος,adjective,de\,δέ,particle,tw=|,ὁ,article,h)/qei,ἦθος,adjective,kai\,καί,conjunction,gennai=os,γενναῖος,adjective,a)dikei=sqai,ἀδικέω,verb,duna/menos,δύναμαι,verb,kai\,καί,conjunction,ou),οὐ,adverb,timwrhtiko/s,τιμωρητικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,megaloyuxi/a|,μεγαλοψυχία,noun,a(plo/ths,ἁπλότης,noun,kai\,καί,conjunction,a)lh/qeia,ἀλήθεια,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)frosu/nhs,ἀφροσύνη,noun,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,kri/nein,κρίνω,verb,kakw=s,κακός,adjective,ta\,ὁ,article,pra/gmata,πρᾶγμα,noun,to\,ὁ,article,bouleu/sasqai,βουλεύω,verb,kakw=s,κακός,adjective,to\,ὁ,article,o(milh=sai,ὁμιλέω,verb,kakw=s,κακός,adjective,to\,ὁ,article,xrh/sasqai,χράω,verb,kakw=s,κακός,adjective,toi=s,ὁ,article,parou=sin,πάρειμι,verb,a)gaqoi=s,ἀγαθός,adjective,to\,ὁ,article,yeudw=s,ψευδής,adverb,doca/zein,δοξάζω,verb,peri\,περί,preposition,tw=n,ὁ,article,ei)s,εἰς,preposition,to\n,ὁ,article,bi/on,βίος,adjective,kalw=n,κάλη,adjective,kai\,καί,conjunction,a)gaqw=nparakolouqei=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de\,δέ,particle,th=|,ὁ,article,a)frosu/nh|,ἀφροσύνη,noun,a)peiri/a,ἀπειρία,noun,a)maqi/a,ἀμαθία,noun,a)krasi/a,ἀκρασία,noun,e)paristero/ths,ἐπαριστερότης,noun,a)mnhmosu/nh,ἀμνημοσύνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)rgilo/thtos,ὀργιλότης,noun,d',δέ,particle,e)sti\n,εἰμί,verb,ei)/dh,εἶδος,noun,tri/a,τρεῖς,noun,a)kroxoli/a,ἀκραχολία,noun,pikri/a,πικρία,noun,baruqumi/a,βαρυθυμία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,tou=,ὁ,article,o)rgi/lou,ὀργίλος,adjective,mh\,μή,conjunction,du/nasqai,δύναμαι,verb,fe/rein,φέρω,verb,mh/te,μήτε,particle,ta\s,ὁ,article,mikra\s,μικρός,adjective,o)ligwrh/seis,ὀλιγώρησις,noun,mh/te,μήτε,particle,e)lattw/seis,ἐλασσόω,verb,ei)=nai,εἰμί,verb,de\,δέ,particle,kolastiko\n,κολαστικός,adjective,kai\,καί,conjunction,timwrhtiko\n,τιμωρητικός,adjective,kai\,καί,conjunction,eu)ki/nhton,εὐκίνητος,adjective,pro\s,πρός,preposition,o)rgh\n,ὀργή,noun,kai\,καί,conjunction,u(po\,ὑπό,preposition,e)/rgou,ἔργον,noun,kai\,καί,conjunction,u(po\,ὑπό,preposition,lo/gou,λόγος,noun,tou=,ὁ,article,tuxo/ntos,τυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,o)rgilo/thti,ὀργιλότης,noun,to\,ὁ,article,parocuntiko\n,παροξυντικός,adjective,tou=,ὁ,article,h)/qous,ἦθος,adjective,kai\,καί,conjunction,eu)meta/bolon,εὐμετάβολος,adjective,kai\,καί,conjunction,h(,ὁ,article,pikrologi/a,πικρολογία,noun,kai\,καί,conjunction,to\,ὁ,article,e)pi\,ἐπί,preposition,mikroi=s,μικρός,adjective,lupei=sqai,λυπέω,verb,kai\,καί,conjunction,to\,ὁ,article,tau=ta,οὗτος,pronoun,pa/sxein,πάσχω,verb,taxe/ws,ταχέως,adverb,kai\,καί,conjunction,para\,παρά,preposition,braxu\n,βραχύς,adjective,kairo/n,καιρός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deili/as,δειλία,noun,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,u(po\,ὑπό,preposition,tw=n,ὁ,article,tuxo/ntwn,τυγχάνω,verb,fo/bwn,φόβος,noun,eu)ki/nhton,εὐκίνητος,adjective,ei)=nai,εἰμί,verb,kai\,καί,conjunction,ma/lista,μάλιστα,adverb,tw=n,ὁ,article,peri\,περί,preposition,qa/naton,θάνατος,adjective,kai\,καί,conjunction,ta\s,ὁ,article,swmatika\s,σωματικός,adjective,phrw/seis,πήρωσις,noun,kai\,καί,conjunction,to\,ὁ,article,u(polamba/nein,ὑπολαμβάνω,verb,krei=tton,κρείσσων,verb,ei)=nai,εἰμί,verb,o(pwsou=n,ὁπωσοῦν,conjunction,swqh=nai,σώζω,verb,h)\,ἠέ,conjunction,teleuth=sai,τελευτάω,verb,kalw=s,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,deili/a|,δειλία,noun,malaki/a,μαλακιάω,verb,a)nandri/a,ἀνανδρία,noun,a)poni/a,ἀπονία,noun,filoyuxi/a,φιλοψυχία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/pesti,ὕπειμι,verb,de/,δέ,particle,tis,τις,pronoun,eu)la/beia,εὐλάβεια,adjective,kai\,καί,conjunction,to\,ὁ,article,a)filo/neikon,ἀφιλόνεικος,adjective,tou=,ὁ,article,h)/qous,ἦθος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolasi/as,ἀκολασία,noun,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,ai(rei=sqai,αἱρέω,verb,ta\s,ὁ,article,a)polau/seis,ἀπόλαυσις,noun,tw=n,ὁ,article,h(donw=n,ἡδονά,noun,tw=n,ὁ,article,blaberw=n,βλαβερός,adjective,kai\,καί,conjunction,ai)sxrw=n,αἰσχρός,adjective,kai\,καί,conjunction,to\,ὁ,article,u(polamba/nein,ὑπολαμβάνω,verb,eu)daimonei=n,εὐδαιμονέω,verb,ma/lista,μάλιστα,adverb,tou\s,ὁ,article,e)n,ἐν,preposition,tai=s,ὁ,article,toiau/tais,τοιοῦτος,adjective,h(donai=s,ἡδονά,noun,o)/ntas,εἰμί,verb,kai\,καί,conjunction,to\,ὁ,article,filoge/loion,φιλογέλοιος,adjective,ei)=nai,εἰμί,verb,kai\,καί,conjunction,to\,ὁ,article,filoskw/pthn,φιλοσκώπτης,noun,kai\,καί,conjunction,fileutra/pelon,φιλευτράπελος,adjective,kai\,καί,conjunction,to\,ὁ,article,r(a|diourgo\n,ῥᾳδιουργός,adjective,ei)=nai,εἰμί,verb,e)n,ἐν,preposition,toi=s,ὁ,article,lo/gois,λόγος,noun,kai\,καί,conjunction,e)n,ἐν,preposition,toi=s,ὁ,article,e)/rgois,ἔργον,noun,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,a)kolasi/a|,ἀκολασία,noun,a)taci/a,ἀταξία,noun,a)nai/deia,ἀναίδεια,adjective,a)kosmi/a,ἀκοσμία,noun,trufh/,τρυφή,noun,r(a|qumi/a,ῥαθυμία,noun,a)me/leia,ἀμέλεια,noun,o)ligwri/a,ὀλιγωρία,noun,e)/klusis,ἔκλυσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)krasi/as,ἀκρασία,noun,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,kwlu/ontos,κωλύω,verb,tou=,ὁ,article,logismou=,λογισμός,noun,ta\s,ὁ,article,a)polau/seis,ἀπόλαυσις,noun,tw=n,ὁ,article,h(donw=n,ἡδονά,noun,ai(rei=sqai,αἱρέω,verb,kai\,καί,conjunction,to\,ὁ,article,u(polamba/nonta,ὑπολαμβάνω,verb,krei=tton,κρείσσων,verb,ei)=nai,εἰμί,verb,mh\,μή,conjunction,metasxei=n,μετέχω,verb,me\n,μέν,particle,au)tw=n,αὐτός,pronoun,mete/xein,μετέχω,verb,de\,δέ,particle,mhde\n,μηδείς,pronoun,h(=tton,ἥσσων,adverb,kai\,καί,conjunction,to\,ὁ,article,oi)/esqai,οἴομαι,verb,me\n,μέν,particle,dei=n,δέω,verb,pra/ttein,πράσσω,verb,kai\,καί,conjunction,ta\,ὁ,article,kala\,καλός,noun,kai\,καί,conjunction,ta\,ὁ,article,sumfe/ronta,συμφέρω,verb,a)fi/stasqai,ἀφίστημι,verb,de\,δέ,particle,au)tw=n,αὐτός,pronoun,dia\,διά,preposition,ta\s,ὁ,article,h(dona/s,ἡδονά,noun,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,a)krasi/a|,ἀκρασία,noun,malaki/a,μαλακιάω,verb,kai\,καί,conjunction,metame/leia,μεταμέλεια,noun,kai\,καί,conjunction,ta\,ὁ,article,plei=sta,πλεῖστος,adjective,tau)ta\,ταυτός,adjective,a(\,ὅς,pronoun,kai\,καί,conjunction,th=|,ὁ,article,a)kolasi/a|,ἀκολασία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)diki/as,ἀδικία,noun,d',δέ,particle,e)sti\n,εἰμί,verb,ei)/dh,εἶδος,noun,tri/a,τρεῖς,noun,a)se/beia,ἀσέβεια,noun,pleoneci/a,πλεονεξία,noun,u(/bris,ὕβρις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)se/beia,ἀσέβεια,noun,me\n,μέν,particle,h(,ὁ,article,peri\,περί,preposition,qeou\s,θεός,noun,plhmme/leia,πλημμέλεια,noun,kai\,καί,conjunction,peri\,περί,preposition,dai/monas,δαίμων,adjective,h)\,ἠέ,conjunction,kai\,καί,conjunction,peri\,περί,preposition,tou\s,ὁ,article,katoixome/nous,κατοίχομαι,verb,kai\,καί,conjunction,peri\,περί,preposition,gonei=s,γονεύς,noun,kai\,καί,conjunction,peri\,περί,preposition,patri/da,πατρίς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pleoneci/a,πλεονεξία,noun,de\,δέ,particle,peri\,περί,preposition,ta\,ὁ,article,sumbo/laia,συμβόλαιος,adjective,para\,παρά,preposition,th\n,ὁ,article,a)ci/an,ἄξιος,adjective,ai(roume/nh,αἱρέω,verb,to\,ὁ,article,dia/foron,διάφορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
