word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
kai\,καί,conjunction,mh\n,μήν,particle,ou)d',οὐδέ,particle,e)kei=no/,ἐκεῖνος,pronoun,g',γε,particle,ei)pei=n,εἶπον,verb,katoknh/sw,κατοκνέω,verb,o(/ti,ὅστις,pronoun,ei),εἰ,conjunction,mh\,μή,conjunction,pollw=|,πολύς,adjective,ma=llon,μᾶλλον,adverb,de\,δέ,particle,tw=|,ὁ,article,panti\,πᾶς,adjective,mei/zous,μέγας,adverb,tw=n,ὁ,article,eu)ergesiw=n,εὐεργεσία,noun,tou/twn,οὗτος,pronoun,a)nteilh/fasi,ἀντινέω,verb,*qhbai=oi,Θηβαῖος,proper,xa/ritas,χάρις,noun,par',παρά,preposition,h(mw=n,ἐγώ,pronoun,pa=n,πᾶς,adjective,o)fei/lomen,ὀφέλλω,verb,au)toi=s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)/stin,εἰμί,verb,o(/pws,ὅπως,conjunction,w)=,ὦ,interjection,pro\s,πρός,preposition,*dio\s,Ζεύς,proper,i)/son,ἴσος,adjective,h)\,ἠέ,conjunction,paraplh/sion,παραπλήσιος,adjective,ei)=nai/,εἰμί,verb,tw|,τις,pronoun,fai/netai,φαίνω,verb,mh\,μή,conjunction,a)kolouqh=sai,ἀκολουθέω,verb,*lakedaimoni/ois,Λακεδαιμόνιος,proper,e)mba/llousi,ἐμβάλλω,verb,kai\,καί,conjunction,*lakedaimoni/ois,Λακεδαιμόνιος,proper,u(pe\r,ὑπέρ,preposition,tou/twn,οὗτος,pronoun,a)ntita/casqai,ἀντιτάσσω,verb,a)\n,ἄν,particle,h)\,ἠέ,conjunction,kai\,καί,conjunction,de/casqai,δέχομαι,verb,tou\s,ὁ,article,e)kpeso/ntas,ἐκπίτνω,verb,o(\,ὅς,pronoun,koino\n,κοινός,adjective,a(/pasi/n,ἅπας,adjective,e)stin,εἰμί,verb,a)nqrw/pois,ἄνθρωπος,noun,kai\,καί,conjunction,tou\s,ὁ,article,e)kei/nwn,ἐκεῖνος,pronoun,o(/pws,ὅπως,conjunction,mh\,μή,conjunction,e)kpesou=ntai,ἐκπίτνω,verb,mhde\,μηδέ,particle,a)na/statoi,ἀνάστατος,adjective,genh/sontai,γίγνομαι,verb,paraskeua/sai,παρασκευάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,toi/nun,τοίνυν,particle,a)nt',ἀντί,preposition,e)kei/nwn,ἐκεῖνος,pronoun,ge/gone,γίγνομαι,verb,par',παρά,preposition,h(mw=n,ἐγώ,pronoun,*qhbai/ois,Θηβαῖος,proper,kai\,καί,conjunction,*lu/sandron,Λύσανδρος,proper,a)pektei/namen,ἀποκτείνω,verb,kai\,καί,conjunction,tro/paion,τρόπαιον,noun,a)nesth/samen,ἀνίστημι,verb,kai\,καί,conjunction,kaqara\n,καθαρός,adjective,polemi/wn,πολέμιος,adjective,th\n,ὁ,article,*boiwti/an,Βοιώτιος,proper,a)pefh/namen,ἀποφαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=r',ἆρα,particle,au)tw=|,αὐτός,pronoun,tw=|,ὁ,article,me/trw|,μέτρον,noun,th\n,ὁ,article,eu)ergesi/an,εὐεργεσία,noun,a)pe/xousin,ἀπέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,ka)\n,κἀν,conjunction,ei),εἰ,conjunction,e)p',ἐπί,preposition,au)toi=s,αὐτός,pronoun,e)poihsa/meqa,ποιέω,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,ei)=xon,ἔχω,verb,mei/zw,μέγας,adverb,prosaith=sai,προσαιτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qauma/zw,θαυμάζω,verb,toi/nun,τοίνυν,particle,ei),εἰ,conjunction,ta\,ὁ,article,me\n,μέν,particle,*qhbai/wn,Θηβαῖος,proper,fila/nqrwpa,φιλάνθρωπον,noun,mnhmoneu/somen,μνημονεύω,verb,th\n,ὁ,article,*lakedaimoni/wn,Λακεδαιμόνιος,proper,de\,δέ,particle,gnw/mhn,γνώμη,noun,ou)damou=,οὐδαμός,adverb,qh/somen,τίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(\n,ὅς,pronoun,ei),εἰ,conjunction,mh\,μή,conjunction,to/t',τότε,adverb,e)kei=noi,ἐκεῖνος,pronoun,metri/an,μέτριος,adjective,ei)=xon,ἔχω,verb,peri\,περί,preposition,h(mw=n,ἐγώ,pronoun,tauti\,οὗτος,pronoun,ta\,ὁ,article,u(/steron,ὕστερος,adjective,eu)ergeth/mata,εὐεργέτημα,noun,*qhbai/wn,Θηβαῖος,proper,xw/ran,χώρα,noun,ou)k,οὐ,adverb,ei)=xe,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tosou=ton,τοσοῦτος,adjective,ga\r,γάρ,particle,e(no\s,εἷς,adjective,tou/tou,οὗτος,pronoun,pa/nta,πᾶς,adjective,ta\,ὁ,article,*qhbai/wn,Θηβαῖος,proper,h(/tthtai,ἡσσάομαι,verb,o(/sw|per,ὅσος,adjective,kai\,καί,conjunction,au)toi=s,αὐτός,pronoun,*qhbai/ois,Θηβαῖος,proper,kai\,καί,conjunction,pa=si,πᾶς,adjective,toi=s,ὁ,article,boulome/nois,βούλομαι,verb,to\,ὁ,article,e)/xein,ἔχω,verb,eu)=,εὖ,adverb,poiei=n,ποιέω,verb,h(ma=s,ἐγώ,pronoun,ou)x,οὐ,adverb,u(ph=rxen,ὑπάρχω,verb,a(/pac,ἅπαξ,adverb,a)polwlo/si,ἀπόλλυμι,verb,kai\,καί,conjunction,o(/sw|,ὅσος,adjective,dustuxh=sai,δυστυχέω,verb,me\n,μέν,particle,ma=llon,μᾶλλον,adverb,ou)k,οὐ,adverb,ei)/xomen,ἔχω,verb,ta)nanti/a,ἐναντίος,adjective,oi(=s,ὅς,pronoun,*lakedaimoni/ois,Λακεδαιμόνιος,proper,e)/doce,δοκέω,verb,paqo/ntes,πάσχω,verb,eu)=,εὖ,adverb,de\,δέ,particle,paqei=n,πάσχω,verb,meizo/nws,μέγας,adverb,h)\,ἠέ,conjunction,u(po\,ὑπό,preposition,*qhbai/wn,Θηβαῖος,proper,u(/steron,ὕστερος,adjective,polloi\,πολύς,adjective,deiknu/ousin,δείκνυμι,verb,e)no/ntes,ἔνειμι,verb,tro/poi,τρόπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)s,εἰς,preposition,me\n,μέν,particle,ga\r,γάρ,particle,tau=ta,οὗτος,pronoun,ka)\n,κἀν,conjunction,a)/llos,ἄλλος,adjective,tis,τις,pronoun,i)/sws,ἴσως,adverb,po/ros,πόρος,noun,eu(reqei/h,εὑρίσκω,verb,kai\,καί,conjunction,xwri\s,χωρίς,adverb,tou/twn,οὗτος,pronoun,ei)s,εἰς,preposition,de\,δέ,particle,to\,ὁ,article,mh\,μή,conjunction,'kei=na,ἐκεῖνος,pronoun,paqei=n,πάσχω,verb,*lakedaimoni/wn,Λακεδαιμόνιος,proper,e)/dei,δέω,verb,pa/ntws,πάντως,adverb,dia\,διά,preposition,th\n,ὁ,article,u(pa/rxousan,ὑπάρχω,verb,to/t',τότε,adverb,au)toi=s,αὐτός,pronoun,tu/xhn,τύχη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(\n,ὅς,pronoun,mh/pot',μήποτε,adverb,e)/xein,ἔχω,verb,w)/felon,ὀφείλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)kei/nh,ἐκεῖνος,pronoun,ga\r,γάρ,particle,kai\,καί,conjunction,th\n,ὁ,article,h(mete/ran,ἡμέτερος,adjective,po/lin,πόλις,adjective,eu)qenou=san,εὐθενέω,verb,kate/luse,καταλύω,verb,kai\,καί,conjunction,au)tou\s,αὐτός,pronoun,e)kei/nous,ἐκεῖνος,pronoun,ei)s,εἰς,preposition,ta\s,ὁ,article,nu=n,νῦν,adverb,h)/gage,ἄγω,verb,sumfora/s,συμφορά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mhdei\s,μηδείς,pronoun,oi)e/sqw,οἴομαι,verb,me,ἐγώ,pronoun,tou=to,οὗτος,pronoun,le/gein,λέγω,verb,o(/ti,ὅστις,pronoun,dia\,διά,preposition,*lakedaimoni/ous,Λακεδαιμόνιος,proper,e)ste\,εἰμί,verb,sw=oi,σῶς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/pote,μήποτε,adverb,ou(/tw,οὕτως,adverb,kalw=s,καλός,noun,pra/caien,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,sw/zei,σώζω,verb,me\n,μέν,particle,w)=,ὦ,interjection,*)aqhnai=oi,Ἀθηναῖος,proper,kai\,καί,conjunction,fula/ttei,φυλάσσω,verb,th\n,ὁ,article,h(mete/ran,ἡμέτερος,adjective,po/lin,πόλις,adjective,h(,ὁ,article,tw=n,ὁ,article,qew=n,θέα,noun,dikai/a,δίκαιος,adjective,pro/noia,πρόνοια,noun,kai\,καί,conjunction,h(,ὁ,article,laxou=sa,λαγχάνω,verb,au)th\n,αὐτός,pronoun,e)c,ἐκ,preposition,a)rxh=s,ἀρχή,noun,a)gaqh\,ἀγαθός,adjective,tu/xh,τύχη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/sa,ὅσος,adjective,d',δέ,particle,h(=ken,ἥκω,verb,e)p',ἐπί,preposition,a)nqrw/pous,ἄνθρωπος,noun,sunepela/bonto/,συνεπιλαμβάνομαι,verb,pote,ποτέ,particle,*lakedaimo/nioi,Λακεδαιμόνιος,proper,kai\,καί,conjunction,*fwkei=s,Φωκεύς,proper,kai\,καί,conjunction,a)/llos,ἄλλος,adjective,tis,τις,pronoun,oi)=mai,οἴομαι,verb,ou),οὐ,adverb,mh\n,μήν,particle,a)ll',ἀλλά,adverb,ou)k,οὐ,adverb,e)la/xiston,ἐλάχιστος,adjective,*lakedaimo/nioi,Λακεδαιμόνιος,proper,to/,ὁ,article,ge,γε,particle,ku=ros,κῦρος,noun,e)/xontes,ἔχω,verb,au)toi\,αὐτός,pronoun,th=s,ὁ,article,yh/fou,ψῆφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,toi/nun,τοίνυν,particle,xrh\,χρή,verb,tou=ton,οὗτος,pronoun,e)kei=non,ἐκεῖνος,pronoun,nomi/sai,νομίζω,verb,to\n,ὁ,article,kairo\n,καιρός,noun,h(/kein,ἥκω,verb,e)n,ἐν,preposition,w(=|,ὅς,pronoun,kaqeisth/keimen,,,au)toi\,αὐτός,pronoun,to/te,τότε,adverb,kai\,καί,conjunction,h(\n,ὅς,pronoun,a)\n,ἄν,particle,to/te,τότε,adverb,gnw/mhn,γνώμη,noun,h)ciw/samen,ἀξιόω,verb,tou\s,ὁ,article,*lakedaimoni/ous,Λακεδαιμόνιος,proper,e)/xein,ἔχω,verb,u(pe\r,ὑπέρ,preposition,h(mw=n,ἐγώ,pronoun,e)pi\,ἐπί,preposition,tou=,ὁ,article,toiou/tou,τοιοῦτος,adjective,kindu/nou,κίνδυνος,noun,kai\,καί,conjunction,pra/gmatos,πρᾶγμα,noun,ai)wrou/menoi,αἰωρέω,verb,tau/thn,οὗτος,pronoun,e)peidh\,ἐπεί,conjunction,proeilh/famen,προλαμβάνω,verb,a)ntapodw=men,ἀνταποδίδωμι,verb,o(moi/an,ὅμοιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(ke/tai,ἱκέτης,noun,de\,δέ,particle,h(mi=n,ἐγώ,pronoun,*lakedaimo/nioi,Λακεδαιμόνιος,proper,gego/nasin,γίγνομαι,verb,oi(,ὁ,article,peri\,περί,preposition,u(mw=n,σύ,pronoun,pro/teron,πρότερος,adjective,bouleuo/menoi,βουλεύω,verb,kai\,καί,conjunction,tou\s,ὁ,article,*(/ellhnas,Ἕλλην,proper,suna/gontes,συνάγω,verb,kai\,καί,conjunction,gh=n,γῆ,noun,kai\,καί,conjunction,qa/lattan,θάλασσα,noun,e)/xontes,ἔχω,verb,kai\,καί,conjunction,le/gousin,λέγω,verb,i(keteu/ontes,ἱκετεύω,verb,me/tria,μέτριος,adjective,w(s,ὡς,conjunction,xrh/,χρή,verb,ti,τις,pronoun,kai\,καί,conjunction,au)tou\s,αὐτός,pronoun,a)polau=sai,ἀπολαύω,verb,th=s,ὁ,article,u(mete/ras,ὑμέτερος,adjective,kaloka)gaqi/as,καλοκἀγαθία,noun,kai\,καί,conjunction,mh\,μή,conjunction,mo/non,μόνος,adjective,*qhbai/ous,Θηβαῖος,proper,mhde\,μηδέ,particle,tou\s,ὁ,article,a)/llous,ἄλλος,adjective,*(/ellhnas,Ἕλλην,proper,u(ma=s,σύ,pronoun,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,au)tou\s,αὐτός,pronoun,seswko/tas,σώζω,verb,e)/sesqai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,oi(,ὁ,article,yh/fois,ψῆφος,noun,bohqh/santes,βοηθέω,verb,to/te,τότε,adverb,nu=n,νῦν,adverb,o(/plois,ὅπλον,noun,a)ntaciou=sin,ἀνταξιόω,verb,u(f',ὑπό,preposition,u(mw=n,σύ,pronoun,swqh=nai,σώζω,verb,tou=to,οὗτος,pronoun,kai\,καί,conjunction,ma/lista,μάλιστα,adverb,de/casqe,δέχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,tou=,ὁ,article,dikai/ou,δίκαιος,adjective,ta/cis,τάξις,noun,to\n,ὁ,article,au)to\n,αὐτός,pronoun,e)/xei,ἔχω,verb,lo/gon,λόγος,noun,o(,ὁ,article,de\,δέ,particle,th=s,ὁ,article,eu)ergesi/as,εὐεργεσία,noun,tro/pos,τρόπος,noun,a)ciw/mati,ἀξίωμα,noun,nikw=n,νικάω,verb,th\n,ὁ,article,u(perbolh\n,ὑπερβολή,noun,th=s,ὁ,article,u(mete/ras,ὑμέτερος,adjective,megaloyuxi/as,μεγαλοψυχία,noun,e)ndei/cetai,ἐνδείκνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,ai(,ὁ,article,me\n,μέν,particle,a)/llai,ἄλλος,adjective,xa/rites,χάρις,noun,kata\,κατά,preposition,tou\s,ὁ,article,u(pa/rxontas,ὑπάρχω,verb,i)sxu/ousin,ἰσχύω,verb,h(\n,ὅς,pronoun,d',δέ,particle,u(mei=s,σύ,pronoun,*lakedaimoni/ois,Λακεδαιμόνιος,proper,a)podw/sete,ἀποδίδωμι,verb,nu=n,νῦν,adverb,e)f',ἐπί,preposition,u(ma=s,σύ,pronoun,au)tou\s,αὐτός,pronoun,a(/pasa,ἅπας,adjective,metasth/setai,μεθίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,yh/fw|,ψῆφος,noun,swqe/ntas,σώζω,verb,pole/mw|,πόλεμος,noun,kai\,καί,conjunction,o(/plois,ὅπλον,noun,a)ntisw=sai,ἀντισάζω,verb,tou=t',οὗτος,pronoun,e)sti\,εἰμί,verb,to\,ὁ,article,poiou=n,ποιέω,verb,th\n,ὁ,article,filotimi/an,φιλοτιμία,noun,kai\,καί,conjunction,di',διά,preposition,ou(=,ἕ,pronoun,to\,ὁ,article,*)aqhnai/ous,Ἀθήναιος,proper,mh\,μή,conjunction,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,tina\s,τις,pronoun,a)nqrw/pwn,ἄνθρωπος,noun,ei)=nai,εἰμί,verb,diafai/netai,διαφαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,kai\,καί,conjunction,u(ma=s,σύ,pronoun,nu=n,νῦν,adverb,yhfi/zesqai,ψηφίζομαι,verb,peri\,περί,preposition,au)tw=n,αὐτός,pronoun,e)/dei,δέω,verb,kata\,κατά,preposition,tau)ta\,ταυτός,adjective,ou)k,οὐ,adverb,a)\n,ἄν,particle,sw/zousin,σώζω,verb,u(mi=n,σύ,pronoun,au)tou\s,αὐτός,pronoun,e)/gwge,ἐγώ,pronoun,sunh/sqhn,συνήδομαι,verb,a)ll',ἀλλά,adverb,e)kei/nwn,ἐκεῖνος,pronoun,tou)/rgon,ἔργον,noun,e)/krinon,κρίνω,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,kai\,καί,conjunction,*qhbai/ous,Θηβαῖος,proper,o(/te,ὅτε,conjunction,e)sw/zete,σώζω,verb,ou)x,οὐ,adverb,o(/moia,ὅμοιος,adjective,a)nq',ἀντί,preposition,o(moi/wn,ὅμοιος,adjective,a)pedi/dote,ἀποδίδωμι,verb,au)toi=s,αὐτός,pronoun,dh/,δή,particle,pou,πού,adverb,kai/toi,καίτοι,particle,thnikau=ta,τηνικαῦτα,adverb,me\n,μέν,particle,ou)/te,οὔτε,adverb,trih/rwn,τριήρης,noun,eu)porei=te,εὐπορέω,verb,ou)/te,οὔτε,adverb,ta\,ὁ,article,tei/xh,τεῖχος,noun,to\n,ὁ,article,a)nasth/sonta,ἀνίστημι,verb,ei)/xete/,ἔχω,verb,pw,πω,particle,a)ll',ἀλλά,adverb,a)fu/laktos,ἀφύλακτος,adjective,kai\,καί,conjunction,gumnh\,γυμνός,adjective,sxedo\n,σχεδόν,adverb,h(,ὁ,article,po/lis,πόλις,adjective,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,de\,δέ,particle,o(ra=te,ὁράω,verb,me\n,μέν,particle,dh/,δή,particle,pou,πού,adverb,nau=s,ναῦς,noun,e)n,ἐν,preposition,tw=|,ὁ,article,*peiraiei=,Πειραιεύς,proper,tosau/tas,τοσοῦτος,adjective,a)qro/as,ἀθρόος,adjective,o(ra=te,ὁράω,verb,de\,δέ,particle,ta\,ὁ,article,tei/xh,τεῖχος,noun,tauti\,οὗτος,pronoun,kai\,καί,conjunction,th\n,ὁ,article,a)/llhn,ἄλλος,adjective,a(/pasan,ἅπας,adjective,paraskeuh\n,παρασκευή,noun,h(=|,ὅς,pronoun,po/lemos,πόλεμος,noun,e)chrtu/sqai,ἐξαρτύω,verb,bou/letai,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
