word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
h(mei=s,ἐγώ,pronoun,toi/nun,τοίνυν,particle,ou)x,οὐ,adverb,a(/pac,ἅπαξ,adverb,a)ll',ἀλλά,adverb,ou)de\,οὐδέ,particle,r(a/|dion,ῥαίδιον,noun,ei)pei=n,εἶπον,verb,o(sa/kis,ὁσάκις,adverb,th=s,ὁ,article,eu)ergesi/as,εὐεργεσία,noun,tau/ths,οὗτος,pronoun,e)tu/xomen,τυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,kai\,καί,conjunction,xro/nous,χρόνος,noun,e)/stin,εἰμί,verb,oi(=s,ὅς,pronoun,e)pe/dwken,ἐπιδίδωμι,verb,e)k,ἐκ,preposition,prorrh/sews,πρόρρησις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/twn,οὗτος,pronoun,h(mei=s,ἐγώ,pronoun,e)sme/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,ga\r,γάρ,particle,ei)pei=n,εἶπον,verb,a)lupo/taton,ἄλυπος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,kai\,καί,conjunction,me/lh,μέλη,noun,tou=,ὁ,article,sw/matos,σῶμα,adjective,ai)tiw=ntai/,αἰτιάομαι,verb,tines,τις,pronoun,kai\,καί,conjunction,a)/ndres,ἀνήρ,noun,le/gw,λέγω,verb,kai\,καί,conjunction,gunai=kes,γυνή,noun,pronoi/a|,πρόνοια,noun,tou=,ὁ,article,qeou=,θεός,noun,gene/sqai,γίγνομαι,verb,sfi/si,σφεῖς,pronoun,tw=n,ὁ,article,para\,παρά,preposition,th=s,ὁ,article,fu/sews,φύσις,noun,diafqare/ntwn,διαφθείρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,katale/gousin,καταλέγω,verb,a)/llos,ἄλλος,adjective,a)/llo,ἄλλος,adjective,ti,τις,pronoun,oi(,ἕ,pronoun,me\n,μέν,particle,a)po\,ἀπό,preposition,sto/matos,στόμα,noun,ou(twsi\,οὑτωσί,adverb,fra/zontes,φράζω,verb,oi(,ὁ,article,de\,δέ,particle,e)n,ἐν,preposition,toi=s,ὁ,article,a)naqh/masin,ἀνάθημα,noun,e)chgou/menoi,ἐξηγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mi=n,ἐγώ,pronoun,toi/nun,τοίνυν,particle,ou)xi\,οὐ,adverb,me/ros,μέρος,noun,tou=,ὁ,article,sw/matos,σῶμα,adjective,a)ll',ἀλλά,adverb,a(/pan,ἅπας,adjective,to\,ὁ,article,sw=ma,σῶμα,adjective,sunqei/s,συντίθημι,verb,te,τε,particle,kai\,καί,conjunction,sumph/cas,συμπήγνυμι,verb,au)to\s,αὐτός,pronoun,e)/dwke,δίδωμι,verb,dwrea\n,δωρεά,noun,w(/sper,ὥσπερ,adverb,*promhqeu\s,Προμηθεύς,proper,ta)rxai=a,ἀρχαῖος,adjective,le/getai,λέγω,verb,sumpla/sai,συμπλάσσω,verb,to\n,ὁ,article,a)/nqrwpon,ἄνθρωπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla\s,πολύς,adjective,o)du/nas,ὀδύνη,noun,te,τε,particle,kai\,καί,conjunction,a)lghdo/nas,ἀλγηδών,noun,kai\,καί,conjunction,a)pori/as,ἀπορία,noun,meqhmerina/s,μεθημερινός,adjective,te,τε,particle,kai\,καί,conjunction,nukterina\s,νυκτερινός,adjective,a)fei=le,ἀφαιρέω,verb,polloi=s,πολύς,adjective,ou),οὐ,adverb,me\n,μέν,particle,ou)=n,οὖν,particle,e)/xoi,ἔχω,verb,tis,τις,pronoun,a)\n,ἄν,particle,ei)pei=n,εἶπον,verb,o(/sois,ὅσος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\s,ὁ,article,de/,δέ,particle,ge,γε,particle,h(mete/ras,ἡμέτερος,adjective,peri\,περί,preposition,tau=ta,οὗτος,pronoun,trikumi/as,τρικυμία,noun,au)to\s,αὐτός,pronoun,me\n,μέν,particle,a)/rista,ἄριστος,adjective,su/noiden,σύνοιδα,verb,au)to\s,αὐτός,pronoun,de\,δέ,particle,kai\,καί,conjunction,pau/sas,παύω,verb,fai/netai,φαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,to/,ὁ,article,ge,γε,particle,para/docon,παράδοξος,adjective,plei=ston,πλεῖστος,adjective,e)n,ἐν,preposition,toi=s,ὁ,article,o(ra/masi,ὅραμα,noun,tou=,ὁ,article,qeou=,θεός,noun,oi(=on,οἷος,adjective,to\n,ὁ,article,me\n,μέν,particle,gu/you,γύψος,noun,pi/nein,πίνω,verb,to\n,ὁ,article,de\,δέ,particle,kwnei/ou,κώνειον,noun,to\n,ὁ,article,de\,δέ,particle,gumnou=sqai,γυμνόω,verb,kai\,καί,conjunction,lou/ein,λούω,verb,yuxrw=|,ψυχρός,adjective,qe/rmhs,θέρμη,noun,ou)d',οὐδέ,particle,o(/lws,ὅλος,adjective,w(s,ὡς,conjunction,a)/n,ἄν,particle,tis,τις,pronoun,do/cai,δοκέω,verb,deo/menon,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(ma=s,ἐγώ,pronoun,toi/nun,τοίνυν,particle,kai\,καί,conjunction,tou=ton,οὗτος,pronoun,to\n,ὁ,article,tro/pon,τρόπος,noun,teti/mhke,τιμάω,verb,kata/rrous,κατάρροος,adjective,kai\,καί,conjunction,yu/ceis,ψύχω,verb,potamoi=s,ποταμός,noun,kai\,καί,conjunction,qala/tth|,θάλασσα,noun,pau/wn,παύω,verb,katakli/seis,κατάκλισις,noun,a)po/rous,ἄπορος,adjective,o(dw=n,ὁδός,adjective,mh/kesin,μῆκος,adjective,i)w/menos,ἰάομαι,verb,trofh=s,τροφεύς,noun,d',δέ,particle,e)ndei/a|,ἔνδεια,noun,sunexei=,συνεχής,adverb,ta\s,ὁ,article,a)muqh/tous,ἀμύθητος,adjective,kaqa/rseis,κάθαρσις,noun,prostiqei\s,προστίθημι,verb,a)napnei=n,ἀναπνέω,verb,de\,δέ,particle,a)porou=nti,ἀφοράω,verb,le/gein,λέγω,verb,kai\,καί,conjunction,gra/fein,γράφω,verb,prosta/ttwn,προστάσσω,verb,w(/st',ὥστε,conjunction,ei)/,εἰ,conjunction,ti,τις,pronoun,kai\,καί,conjunction,toi=s,ὁ,article,ou(/tw,οὕτως,adverb,qerapeuqei=sin,θεραπεύω,verb,e)/pestin,ἔπειμι,verb,au)/xhma,αὔχημα,noun,mhd',μηδέ,particle,h(ma=s,ἐγώ,pronoun,a)moi/rous,ἄμοιρος,adjective,ei)=nai,εἰμί,verb,tou/tou,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,oi(,ἕ,pronoun,me\n,μέν,particle,karterh/seis,καρτερέω,verb,e(autw=n,ἑαυτοῦ,pronoun,dihgou=ntai,διηγέομαι,verb,kai\,καί,conjunction,o(/sa,ὅσος,adjective,kai\,καί,conjunction,oi(=a,οἷος,adjective,u(pe/meinan,ὑπομένω,verb,tou=,ὁ,article,qeou=,θεός,noun,kaqhgoume/nou,καθηγέομαι,verb,oi(,ὁ,article,de\,δέ,particle,w(s,ὡς,conjunction,r(a|stw/nhn,ῥᾳστώνη,noun,eu(/ronto,εὑρίσκω,verb,w(=n,ὅς,pronoun,e)de/onto,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mi=n,ἐγώ,pronoun,de\,δέ,particle,plei=sta,πλεῖστος,adjective,me\n,μέν,particle,dh/,δή,particle,pou,πού,adverb,kekarte/rhtai,καρτερέω,verb,kata\,κατά,preposition,pollou\s,πολύς,adjective,kai\,καί,conjunction,pantodapou\s,παντοδαπός,adjective,tro/pous,τρόπος,noun,ta\,ὁ,article,de\,δέ,particle,pa/nu,πάνυ,adverb,kou/fws,κοῦφος,adjective,e)n,ἐν,preposition,h(donh=|,ἡδονά,noun,gege/nhtai,γίγνομαι,verb,w(s,ὡς,conjunction,mhdamou=,μηδαμός,adverb,tou\s,ὁ,article,trufw=ntas,τρυφάω,verb,a)\n,ἄν,particle,ei)=nai,εἰμί,verb,ei),εἰ,conjunction,bou/loio,βούλομαι,verb,a)nteceta/zein,ἀντεξετάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ta\s,ὁ,article,me\n,μέν,particle,a)/llas,ἄλλος,adjective,a)\n,ἄν,particle,e)/xwn,ἔχω,verb,ei)pei=n,εἶπον,verb,po/leis,πόλις,adjective,*)asi/as,Ἄσιος,proper,kai\,καί,conjunction,*eu)rw/phs,Εὐρώπη,proper,kai\,καί,conjunction,ta\s,ὁ,article,peri\,περί,preposition,tau/tas,οὗτος,pronoun,o(mili/as,ὁμιλία,noun,kai\,καί,conjunction,suneufrainome/nwn,σύνευφραίνω,verb,w(s,ὡς,conjunction,e)p',ἐπί,preposition,oi)kei/ois,οἰκεῖος,adjective,a)gaqoi=s,ἀγαθός,adjective,pw=s,πῶς,adverb,ou)k,οὐ,adverb,e)pe/keina,ἐπέκεινα,adverb,trufh=s,τρυφή,noun,qh/somai,τίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,a)\n,ἄν,particle,ei)/pois,εἶπον,verb,qoru/bous,θόρυβος,noun,e)n,ἐν,preposition,bouleuthri/ois,βουλευτήριον,noun,kai\,καί,conjunction,spouda\s,σπουδή,noun,e)/cw,ἔξω,adverb,paradei/gmatos,παράδειγμα,noun,to\,ὁ,article,de\,δέ,particle,kai\,καί,conjunction,pri\n,πρίν,adverb,ei)pei=n,εἶπον,verb,o(tiou=n,ὁτιοῦν,adverb,pepisteu=sqai,πιστεύω,verb,proe/xein,προέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=r',ἆρα,particle,ou),οὐ,adverb,qei/a,θεῖος,adjective,tis,τις,pronoun,xa/ris,χάρις,noun,kai\,καί,conjunction,ta\,ὁ,article,prw=ta,πρότερος,adjective,th=s,ὁ,article,r(a|stw/nhs,ῥᾳστώνη,noun,e)/xousa,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fai/hn,φημί,verb,a)\n,ἄν,particle,e)/gwge,ἐγώ,pronoun,ei)/per,εἴπερ,conjunction,ei)/h,ἀίω,verb,memnh=sqai,μιμνήσκω,verb,tw=n,ὁ,article,kreitto/nwn,κρείσσων,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/dh,ἤδη,adverb,toi/nun,τοίνυν,particle,tinw=n,τις,pronoun,h)/kousa,ἀκούω,verb,lego/ntwn,λέγω,verb,w(s,ὡς,conjunction,au)toi=s,αὐτός,pronoun,ple/ousi,πλέω,verb,kai\,καί,conjunction,qoruboume/nois,θορυβέω,verb,fanei\s,φαίνω,verb,o(,ὁ,article,qeo\s,θεός,noun,xei=ra,χείρ,noun,w)/recen,ὀρέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/teroi,ἕτερος,adjective,de/,δέ,particle,ge,γε,particle,fh/sousin,φημί,verb,w(s,ὡς,conjunction,pra/gmata,πρᾶγμα,noun,a)/tta,ἄττα,interjection,katw/rqwsan,κατορθόω,verb,u(poqh/kais,ὑποθήκη,noun,a)kolouqh/santes,ἀκολουθέω,verb,tou=,ὁ,article,qeou=,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,tau=ta,οὗτος,pronoun,a)kou/ein,ἀκούω,verb,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,le/gein,λέγω,verb,e)/xomen,ἔχω,verb,pepeirame/noi,πειράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/sa,ὅσος,adjective,d',δέ,particle,au)tw=n,αὐτός,pronoun,oi(=o/n,οἷος,adjective,te,τε,particle,a)pomnhmoneu=sai,ἀπομνημονεύω,verb,e)n,ἐν,preposition,toi=s,ὁ,article,i(eroi=s,ἱερόν,noun,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,e)/nesti,ἔνειμι,verb,lo/gois,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,kai\,καί,conjunction,sofi/smata,σόφισμα,noun,puktika\,πυκτικός,adjective,pu/kth|,πύκτης,noun,tini\,τις,pronoun,tw=n,ὁ,article,e)f',ἐπί,preposition,h(mw=n,ἐγώ,pronoun,e)gkaqeu/donti,ἐγκαθεύδω,verb,proeipei=n,προεῖπον,verb,le/getai,λέγω,verb,to\n,ὁ,article,qeo/n,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(=s,ὅς,pronoun,e)/dei,δέω,verb,xrhsa/menon,χράω,verb,katabalei=n,καταβάλλω,verb,tina,τις,pronoun,tw=n,ὁ,article,pa/nu,πάνυ,adverb,lamprw=n,λαμπρός,adjective,a)ntagwnistw=n,ἀνταγωνιστής,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maqh/mata,μάθημα,noun,de\,δέ,particle,h(mi=n,ἐγώ,pronoun,ge,γε,particle,kai\,καί,conjunction,me/lh,μέλη,noun,kai\,καί,conjunction,lo/gwn,λόγος,noun,u(poqe/seis,ὑπόθεσις,noun,kai\,καί,conjunction,pro\s,πρός,preposition,tou/tois,οὗτος,pronoun,e)nnoh/mata,ἐννόημα,noun,au)ta\,αὐτός,pronoun,kai\,καί,conjunction,th\n,ὁ,article,le/cin,λέξις,noun,w(/sper,ὥσπερ,adverb,oi(,ἕ,pronoun,toi=s,ὁ,article,paisi\,παῖς,adjective,ta\,ὁ,article,gra/mmata,γράμμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)piqei\s,ἐπιτίθημι,verb,toi/nun,τοίνυν,particle,w(/sper,ὥσπερ,adverb,kefa/laion,κεφάλαιος,adjective,tw=n,ὁ,article,eu)ergesiw=n,εὐεργεσία,noun,tou=,ὁ,article,qeou=,θεός,noun,kai\,καί,conjunction,dh\,δή,particle,kataklei/sw,κατακλείω,verb,to\n,ὁ,article,lo/gon,λόγος,noun,e)ntau=qa/,ἐνταῦθα,adverb,pou,πού,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)moi\,ἐγώ,pronoun,ga\r,γάρ,particle,w)=,ὦ,interjection,de/spota,δεσπότης,adjective,*)asklhpie\,Ἀσκληπιός,proper,polla\,πολύς,adjective,kai\,καί,conjunction,pantoi=a,παντοῖος,adjective,w(/sper,ὥσπερ,adverb,u(pei=pon,ὑπεῖπον,verb,para\,παρά,preposition,sou=,σύ,pronoun,kai\,καί,conjunction,th=s,ὁ,article,sh=s,σός,adjective,filanqrwpi/as,φιλανθρωπία,noun,gege/nhtai,γίγνομαι,verb,me/giston,μέγας,adverb,de\,δέ,particle,kai\,καί,conjunction,plei/sths,πλεῖστος,adjective,xa/ritos,χάρις,noun,a)/cion,ἄξιος,adjective,kai\,καί,conjunction,sxedo\n,σχεδόν,adverb,w(s,ὡς,conjunction,ei)pei=n,εἶπον,verb,oi)keio/taton,οἰκεῖος,adjective,oi(,ὁ,article,lo/goi,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,tou=,ὁ,article,*pinda/rou,Πίνδαρος,proper,mete/bales,μεταβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)kei/nou,ἐκεῖνος,pronoun,me\n,μέν,particle,ga\r,γάρ,particle,o(,ὁ,article,*pa\n,Πάν,proper,to\n,ὁ,article,paia=na,Παιάν,proper,w)rxh/sato,ὀρχέομαι,verb,w(s,ὡς,conjunction,lo/gos,λόγος,noun,e)gw\,ἐγώ,pronoun,de\,δέ,particle,ei),εἰ,conjunction,qe/mis,θέμις,noun,ei)pei=n,εἶπον,verb,w(=n,ὅς,pronoun,u(pokrith\s,ὑποκριτής,noun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prou)/treya/s,προτρέπω,verb,te,τε,particle,ga\r,γάρ,particle,au)to\s,αὐτός,pronoun,e)p',ἐπί,preposition,au)tou\s,αὐτός,pronoun,kai\,καί,conjunction,th=s,ὁ,article,a)skh/sews,ἄσκησις,noun,kate/sths,καθίστημι,verb,h(gemw/n,ἡγεμών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
