word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS
su\,σύ,pronoun,ma=llon,μᾶλλον,adverb,o(/stis,ὅστις,pronoun,a)pole/sas,ἀπόλλυμι,verb,kako\n,κακός,adjective,le/xos,λέχος,noun,a)nalabei=n,ἀναλαμβάνω,verb,qe/leis,ἐθέλω,verb,qeou=,θεός,noun,soi,σύ,pronoun,th\n,ὁ,article,tu/xhn,τύχη,noun,dido/ntos,δίδωμι,verb,eu)=,εὖ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)/mosan,ὄμνυμι,verb,to\n,ὁ,article,*tunda/reion,Τυνδάρειος,proper,o(/rkon,ὅρκος,noun,oi(,ὁ,article,kako/frones,κακόφρων,adverb,filo/gamoi,φιλόγαμος,adjective,mnhsth=res,μνηστήρ,noun,h(,ὁ,article,de/,δέ,particle,g',γε,particle,*)elpi/s,ἐλπίς,noun,oi)=mai,οἴομαι,verb,me/n,μέν,particle,qeo/s,θεός,noun,ka)ce/pracen,ἐκπράσσω,verb,au)to\,αὐτός,pronoun,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,su\,σύ,pronoun,kai\,καί,conjunction,to\,ὁ,article,so\n,σός,adjective,sqe/nos,σθένος,noun,ou(\s,ὅς,pronoun,labw\n,λαμβάνω,verb,stra/teue,στρατεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/toimoi,ἑτοῖμος,adjective,d',δέ,particle,ei)si\,εἰμί,verb,mwri/a|,μωρία,noun,frenw=n,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)su/neton,ἀσύνετος,adjective,to\,ὁ,article,qei=on,θεῖος,adjective,a)ll',ἀλλά,adverb,e)/xei,ἔχω,verb,sunie/nai,σύνειμι,verb,tou\s,ὁ,article,kakw=s,κακός,adjective,page/ntas,πάσσω,verb,o(/rkous,ὅρκος,noun,kai\,καί,conjunction,kathnagkasme/nous,καταναγκάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta)ma\,ἁμός,adjective,d',δέ,particle,ou)k,οὐ,adverb,a)poktenw=,ἀποκτείνω,verb,'gw\,ἀγός,noun,te/kna,τέκνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kou),οὐ,adverb,to\,ὁ,article,so\n,σός,adjective,me\n,μέν,particle,eu)=,εὖ,adverb,para\,παρά,preposition,di/khn,δίκη,adjective,e)/stai,εἰμί,verb,kaki/sths,κακός,adjective,eu)/nidos,εὖνις,noun,timwri/a|,τιμωρία,noun,e)me\,ἐγώ,pronoun,de\,δέ,particle,sunth/cousi,συντήκω,verb,nu/ktes,νύξ,adjective,h(me/rai,ἡμέρα,noun,te,τε,particle,dakru/ois,δάκρυον,noun,a)/noma,ἄνομος,adjective,drw=nta,δράω,verb,kou),οὐ,adverb,di/kaia,δίκαιος,adjective,pai=das,παῖς,adjective,ou(\s,ὅς,pronoun,e)geina/mhn,γείνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta/,οὗτος,pronoun,soi,σύ,pronoun,braxe/a,βραχύς,adjective,le/lektai,λέγω,verb,kai\,καί,conjunction,safh=,σαφής,adverb,kai\,καί,conjunction,r(a/|dia,ῥᾴδια,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,mh\,μή,conjunction,bou/lh|,βούλομαι,verb,fronei=n,φρονέω,verb,eu)=,εὖ,adverb,ta)/m',ἁμός,adjective,e)gw\,ἐγώ,pronoun,qh/sw,τίθημι,verb,kalw=s,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(/d',ὅδε,pronoun,au)=,αὖ,interjection,dia/foroi,διάφορος,adjective,tw=n,ὁ,article,pa/ros,πάρος,preposition,lelegme/nwn,λέγω,verb,mu/qwn,μῦθος,noun,kalw=s,καλός,noun,d',δέ,particle,e)/xousi,ἔχω,verb,fei/desqai,φείδομαι,verb,te/knwn,τέκνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)ai=,αἰαῖ,interjection,fi/lous,φίλος,adjective,a)/r',ἄρα,particle,ou)xi\,οὐ,adverb,kekth/mhn,κτάομαι,verb,ta/las,τάλας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,tou\s,ὁ,article,fi/lous,φῖλος,noun,ge,γε,particle,mh\,μή,conjunction,qe/leis,ἐθέλω,verb,a)pollu/nai,ἀπόλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dei/ceis,δείκνυμι,verb,de\,δέ,particle,pou=,πού,adverb,moi,ἐγώ,pronoun,patro\s,πατήρ,noun,e)k,ἐκ,preposition,tau)tou=,ταυτός,adjective,gegw/s,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sunswfronei=n,,,soi,σύ,pronoun,bou/lom',βούλομαι,verb,a)ll',ἀλλά,adverb,ou),οὐ,adverb,sunnosei=n,συννοσέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)s,εἰς,preposition,koino\n,κοινός,adjective,a)lgei=n,ἀλγέω,verb,toi=s,ὁ,article,fi/loisi,φίλος,adjective,xrh\,χρή,verb,fi/lous,φῖλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)=,εὖ,adverb,drw=n,δράω,verb,paraka/lei,παρακαλέω,verb,m',ἐγώ,pronoun,a)lla\,ἀλλά,adverb,mh\,μή,conjunction,lupw=n,λυπέω,verb,e)me/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)/ra,ἄρα,particle,dokei=,δοκέω,verb,soi,σύ,pronoun,ta/de,ὅδε,pronoun,ponei=n,πονέω,verb,su\n,σύν,preposition,*(ella/di,Ἑλλάς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(ella\s,Ἑλλάς,proper,de\,δέ,particle,su\n,σύν,preposition,soi\,σύ,pronoun,kata\,κατά,preposition,qeo\n,θεός,noun,nosei=,νοσέω,verb,tina,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skh/ptrw|,σκῆπτρον,noun,nun,νῦν,adverb,au)/xei,αὐχέω,verb,so\n,σός,adjective,kasi/gnhton,κασίγνητος,noun,prodou/s,προδίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,e)p',ἐπί,preposition,a)/llas,ἄλλος,adjective,ei)=mi,εἶμι,verb,mhxana/s,μηχανή,noun,tinas,τις,pronoun,fi/lous,φῖλος,noun,t',τε,particle,e)p',ἐπί,preposition,a)/llous,ἄλλος,adjective,w)=,ὦ,interjection,*panellh/nwn,Πανέλληνες,proper,a)/nac,ἄναξ,noun,*)aga/memnon,Ἀγαμέμνων,proper,h(/kw,ἥκω,verb,pai=da/,παῖς,adjective,soi,σύ,pronoun,th\n,ὁ,article,sh\n,σός,adjective,a)/gwn,ἄγω,verb,h(\n,ὅς,pronoun,*)ifige/neian,ἰφιγένεια,adjective,w)no/mazes,ὀνομάζω,verb,e)n,ἐν,preposition,do/mois,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/thr,μήτηρ,noun,d',δέ,particle,o(martei=,ὁμαρτέω,verb,sh=s,σός,adjective,*klutaimh/stras,Κλυταιμνήστρα,proper,de/mas,δέμας,noun,kai\,καί,conjunction,pai=s,πᾶς,adjective,*)ore/sths,Ὀρέστης,proper,w(/s,ὡς,conjunction,ti,τις,pronoun,terfqei/hs,τέρπω,verb,i)dw/n,εἶδον,verb,xro/non,χρόνος,noun,palaio\n,παλαιός,adjective,dwma/twn,δῶμα,noun,e)/kdhmos,ἔκδημος,adjective,w)/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,w(s,ὡς,conjunction,makra\n,μακράν,adverb,e)/teinon,τείνω,verb,eu)/ruton,εὔρυτος,adjective,para\,παρά,preposition,krh/nhn,κρήνη,noun,a)nayu/xousi,ἀναψύχω,verb,qhlu/poun,,,ba/sin,βάσις,adjective,au)tai/,αὐτός,pronoun,te,τε,particle,pw=loi/,πῶλος,noun,t',τε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)s,εἰς,preposition,de\,δέ,particle,leimw/nwn,λειμών,noun,xlo/hn,χλόη,noun,kaqei=men,καθίημι,verb,au)ta/s,αὐτός,pronoun,w(s,ὡς,conjunction,bora=s,βορά,noun,geusai/ato,γεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,pro/dromos,πρόδρομος,adjective,sh=s,σός,adjective,paraskeuh=s,παρασκευή,noun,xa/rin,χάρις,noun,h(/kw,ἥκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/pustai,πυνθάνομαι,verb,ga\r,γάρ,particle,strato/s,στρατός,noun,taxei=a,ταχύς,adjective,ga\r,γάρ,particle,dih=|ce,διαίσσω,verb,fh/mh,φήμη,noun,pai=da,παῖς,adjective,sh\n,σός,adjective,a)figme/nhn,ἀφίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa=s,πᾶς,adjective,d',δέ,particle,e)s,εἰς,preposition,qe/na,,,o(/milos,ὅμιλος,noun,e)/rxetai,ἔρχομαι,verb,dro/mw|,δρόμος,noun,sh\n,σός,adjective,pai=d',παῖς,adjective,o(/pws,ὅπως,conjunction,i)/dwsin,εἶδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,d',δέ,particle,eu)dai/mones,εὐδαίμων,adjective,e)n,ἐν,preposition,pa=si,πᾶς,adjective,kleinoi\,κλεινός,adjective,kai\,καί,conjunction,peri/bleptoi,περίβλεπτος,adjective,brotoi=s,βροτός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gousi,λέγω,verb,d',δέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(ume/naio/s,Ὑμέναιος,proper,tis,τις,pronoun,h)\,ἠέ,conjunction,ti/,τίς,pronoun,pra/ssetai,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,po/qon,πόθος,noun,e)/xwn,ἔχω,verb,qugatro\s,θυγάτηρ,adjective,*)agame/mnwn,Ἀγαμέμνων,proper,a)/nac,ἄναξ,noun,e)ko/mise,κομίζω,verb,pai=da,παῖς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,d',δέ,particle,a)\n,ἄν,particle,h)/kousas,ἀκούω,verb,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)arte/midi,Ἄρτεμις,proper,proteli/zousi,προτελίζω,verb,th\n,ὁ,article,nea/nida,νεᾶνις,noun,*au)li/dos,Αὐλίς,proper,a)na/ssh|,ἄνασσα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,nin,νιν,pronoun,a)/cetai/,ἄγνυμι,verb,pote,ποτέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei)=a,εἶα,interjection,ta)pi\,ἐπί,preposition,toisi/d',ὅδε,pronoun,e)ca/rxou,ἐξάρχω,verb,kana=,κάνεον,noun,stefanou=sqe,στεφανόω,verb,kra=ta,κράς,verb,kai\,καί,conjunction,su/,σύ,pronoun,*mene/lews,Μενέλαος,proper,a)/nac,ἄναξ,noun,u(me/naion,ὑμέναιος,noun,eu)tre/pize,εὐτρεπίζω,verb,kai\,καί,conjunction,kata\,κατά,preposition,ste/gas,στέγη,noun,lwto\s,λωτός,adjective,boa/sqw,βοάω,verb,kai\,καί,conjunction,podw=n,πούς,noun,e)/stw,εἰμί,verb,ktu/pos,κτύπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
