word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
dh=lon,δῆλος,adjective,d',δέ,particle,u(mi=n,σύ,pronoun,kai\,καί,conjunction,tou=t',οὗτος,pronoun,au)ti/k',αὐτίκα,adverb,e)/stai,εἰμί,verb,pa=sin,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,prose/xet',προσέχω,verb,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,pro\s,πρός,preposition,*dio\s,Ζεύς,proper,kai\,καί,conjunction,qew=n,θέα,noun,to\n,ὁ,article,nou=n,νόος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,ga\r,γάρ,particle,xwri/ou,χωρίον,noun,tou=,ὁ,article,t',τε,particle,e)mou=,ἐγώ,pronoun,kai\,καί,conjunction,tou=,ὁ,article,tou/twn,οὗτος,pronoun,to\,ὁ,article,me/son,μέσος,adjective,o(do/s,ὁδός,adjective,e)stin,εἰμί,verb,o)/rous,ὄρος,adjective,de\,δέ,particle,perie/xontos,περιέχω,verb,ku/klw|,κύκλος,noun,toi=s,ὁ,article,xwri/ois,χωρίον,noun,to\,ὁ,article,katarre/on,καταρρέω,verb,u(/dwr,ὕδωρ,noun,th=|,ὁ,article,me\n,μέν,particle,ei)s,εἰς,preposition,th\n,ὁ,article,o(do/n,ὁδός,adjective,th=|,ὁ,article,d',δέ,particle,ei)s,εἰς,preposition,ta\,ὁ,article,xwri/a,χωρίον,noun,sumbai/nei,συμβαίνω,verb,fe/resqai,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dh\,δή,particle,kai\,καί,conjunction,tou/tou,οὗτος,pronoun,to\,ὁ,article,ei)spi=pton,εἰσπίπτω,verb,ei)s,εἰς,preposition,th\n,ὁ,article,o(do/n,ὁδός,adjective,h(=|,ὅς,pronoun,me\n,μέν,particle,a)\n,ἄν,particle,eu)odh=|,εὐοδέω,verb,fe/retai,φέρω,verb,ka/tw,κάτος,adjective,kata\,κατά,preposition,th\n,ὁ,article,o(do/n,ὁδός,adjective,h(=|,ὅς,pronoun,d',δέ,particle,a)\n,ἄν,particle,e)nsth=|,ἐνίστημι,verb,ti,τις,pronoun,thnikau=ta,τηνικαῦτα,adverb,tou=t',οὗτος,pronoun,ei)s,εἰς,preposition,ta\,ὁ,article,xwri/',χωρίον,noun,u(perai/rein,ὑπεραίρω,verb,a)nagkai=on,ἀναγκαῖος,adjective,h)/dh,ἤδη,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dh\,δή,particle,kata\,κατά,preposition,tou=to,οὗτος,pronoun,to\,ὁ,article,xwri/on,χωρίον,noun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,genome/nhs,γίγνομαι,verb,e)pombri/as,ἐπομβρία,noun,sune/bh,συμβαίνω,verb,to\,ὁ,article,u(/dwr,ὕδωρ,noun,e)mbalei=n,ἐμβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)melhqe\n,ἀμελέω,verb,d',δέ,particle,ou)/pw,οὔπω,adverb,tou=,ὁ,article,patro\s,πατήρ,noun,e)/xontos,ἔχω,verb,au)to/,αὐτός,pronoun,a)ll',ἀλλά,adverb,a)nqrw/pou,ἄνθρωπος,noun,dusxerai/nontos,δυσχεραίνω,verb,o(/lws,ὅλος,adjective,toi=s,ὁ,article,to/pois,τόπος,noun,kai\,καί,conjunction,ma=llon,μᾶλλον,adverb,a)stikou=,ἀστικός,adjective,di\s,δίς,adverb,kai\,καί,conjunction,tri\s,τρίς,adverb,e)mbalo\n,ἐμβάλλω,verb,to\,ὁ,article,u(/dwr,ὕδωρ,noun,ta/,τίς,pronoun,te,τε,particle,xwri/',χωρίον,noun,e)lumh/nato,λυμαίνομαι,verb,kai\,καί,conjunction,ma=llon,μᾶλλον,adverb,w(dopoi/ei,ὁδοποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dio\,διό,conjunction,dh\,δή,particle,tau=q',οὗτος,pronoun,o(,ὁ,article,path\r,πατήρ,noun,o(rw=n,ὁράω,verb,w(s,ὡς,conjunction,e)gw\,ἐγώ,pronoun,tw=n,ὁ,article,ei)do/twn,οἶδα,verb,a)kou/w,ἀκούω,verb,kai\,καί,conjunction,tw=n,ὁ,article,geito/nwn,γείτων,noun,e)pinemo/ntwn,ἐπινέμω,verb,a(/ma,ἅμα,adverb,kai\,καί,conjunction,badizo/ntwn,βαδίζω,verb,dia\,διά,preposition,tou=,ὁ,article,xwri/ou,χωρίον,noun,th\n,ὁ,article,ai(masia\n,αἱμασιά,noun,periw|kodo/mhsen,περιοικοδομέω,verb,tau/thn,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,w(s,ὡς,conjunction,tau=t',οὗτος,pronoun,a)lhqh=,ἀληθής,adjective,le/gw,λέγω,verb,pare/comai,παρέχω,verb,me\n,μέν,particle,kai\,καί,conjunction,ma/rturas,μάρτυς,noun,u(mi=n,σύ,pronoun,tou\s,ὁ,article,ei)do/tas,οἶδα,verb,polu\,πολύς,adjective,d',δέ,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,tw=n,ὁ,article,martu/rwn,μάρτυρος,noun,i)sxuro/tera,ἰσχυρός,adjective,tekmh/ria,τεκμήριον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kalliklh=s,Καλλικλέης,proper,me\n,μέν,particle,ga/r,γάρ,particle,fhsin,φημί,verb,th\n,ὁ,article,xara/dran,χαράδρα,noun,a)poikodomh/santa,ἀποικοδομέω,verb,bla/ptein,βλάπτω,verb,e)/m',ἐγώ,pronoun,au(to/n,ἑαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,a)podei/cw,ἀποδείκνυμι,verb,xwri/on,χωρίον,noun,o)\n,εἰμί,verb,tou=to,οὗτος,pronoun,a)ll',ἀλλά,adverb,ou),οὐ,adverb,xara/dran,χαράδρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,me\n,μέν,particle,ou)=n,οὖν,particle,mh\,μή,conjunction,sunexwrei=q',συγχωρέω,verb,h(me/teron,ἡμέτερος,adjective,i)/dion,ἴδιος,adjective,ei)=nai,εἰμί,verb,ta/x',τάχα,adjective,a)\n,ἄν,particle,tou=t',οὗτος,pronoun,h)dikou=men,ἀδικέω,verb,ei)/,εἰ,conjunction,ti,τις,pronoun,tw=n,ὁ,article,dhmosi/wn,δημόσιος,adjective,w)|kodomou=men,οἰκοδομέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuni\,νυνί,adverb,d',δέ,particle,ou)/te,οὔτε,adverb,tou=t',οὗτος,pronoun,a)mfisbhtou=sin,ἀμφισβητέω,verb,e)/stin,εἰμί,verb,t',τε,particle,e)n,ἐν,preposition,tw=|,ὁ,article,xwri/w|,χωρίον,noun,de/ndra,δένδρον,adjective,pefuteume/na,φυτεύω,verb,a)/mpeloi,ἄμπελος,noun,kai\,καί,conjunction,sukai=,συκῆ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,ti/s,τίς,pronoun,a)\n,ἄν,particle,e)n,ἐν,preposition,xara/dra|,χαράδρα,noun,tau=ta,οὗτος,pronoun,futeu/ein,φυτεύω,verb,a)ciw/seien,ἀξιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)dei/s,οὐδείς,pronoun,ge,γε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,de\,δέ,particle,pa/lin,πάλιν,adverb,tou\s,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,progo/nous,πρόγονος,adjective,qa/ptein,θάπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,tou=t',οὗτος,pronoun,oi)=mai,οἴομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,toi/nun,τοίνυν,particle,a)mfo/ter',ἀμφότερος,adjective,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,sumbe/bhken,συμβαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,ta\,ὁ,article,de/ndra,δένδρον,adjective,pefu/teutai,φυτεύω,verb,pro/teron,πρότερος,adjective,h)\,ἠέ,conjunction,to\n,ὁ,article,pate/ra,πατήρ,noun,perioikodomh=sai,περιοικοδομέω,verb,th\n,ὁ,article,ai(masia/n,αἱμασιά,noun,kai\,καί,conjunction,ta\,ὁ,article,mnh/mata,μνῆμα,noun,palaia\,παλαιός,adjective,kai\,καί,conjunction,pri\n,πρίν,adverb,h(ma=s,ἐγώ,pronoun,kth/sasqai,κτάομαι,verb,to\,ὁ,article,xwri/on,χωρίον,noun,gegenhme/n',γίγνομαι,verb,e)sti/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,tou/twn,οὗτος,pronoun,u(parxo/ntwn,ὑπάρχω,verb,ti/s,τίς,pronoun,a)\n,ἄν,particle,e)/ti,ἔτι,adverb,lo/gos,λόγος,noun,i)sxuro/teros,ἰσχυρός,adjective,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,ge/noito,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,ga\r,γάρ,particle,e)/rga,ἔργον,noun,fanerw=s,φανερός,adjective,e)cele/gxei,ἐξελέγχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,moi,ἐγώ,pronoun,labe\,λαμβάνω,verb,pa/sas,πᾶς,adjective,nuni\,νυνί,adverb,ta\s,ὁ,article,marturi/as,μαρτυρία,noun,kai\,καί,conjunction,le/ge,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kou/et',ἀκούω,verb,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,tw=n,ὁ,article,marturiw=n,μαρτυρία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=r',ἆρα,particle,u(mi=n,σύ,pronoun,dokou=si,δοκέω,verb,diarrh/dhn,διαρρήδην,adverb,marturei=n,μαρτυρέω,verb,kai\,καί,conjunction,xwri/on,χωρίον,noun,ei)=nai,εἰμί,verb,de/ndrwn,δένδρον,adjective,mesto\n,μεστός,adjective,kai\,καί,conjunction,mnh/mat',μνῆμα,noun,e)/xein,ἔχω,verb,tina\,τις,pronoun,kai\,καί,conjunction,ta)/ll',ἄλλος,adjective,a(/per,ὅς,pronoun,kai\,καί,conjunction,toi=s,ὁ,article,a)/llois,ἄλλος,adjective,xwri/ois,χωρίον,noun,sumbe/bhken,συμβαίνω,verb,kai\,καί,conjunction,pa/lin,πάλιν,adverb,o(/ti,ὅστις,pronoun,periw|kodomh/qh,περιοικοδομέω,verb,to\,ὁ,article,xwri/on,χωρίον,noun,zw=ntos,ζάω,verb,me\n,μέν,particle,e)/ti,ἔτι,adverb,tou=,ὁ,article,tou/twn,οὗτος,pronoun,patro/s,πατήρ,noun,ou)k,οὐ,adverb,a)mfisbhtou/ntwn,ἀμφισβητέω,verb,d',δέ,particle,ou)/te,οὔτε,adverb,tou/twn,οὗτος,pronoun,ou)/t',οὔτε,adverb,a)/llou,ἄλλος,adjective,tw=n,ὁ,article,geito/nwn,γείτων,noun,ou)deno/s,οὐδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/cion,ἄξιος,adjective,d',δέ,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,kai\,καί,conjunction,peri\,περί,preposition,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,w(=n,ὅς,pronoun,ei)/rhke,ἐρῶ,verb,*kalliklh=s,Καλλικλέης,proper,a)kou=sai,ἀκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ske/yasqe,σκέπτομαι,verb,prw=ton,πρότερος,adjective,me/n,μέν,particle,ei)/,εἰ,conjunction,tis,τις,pronoun,u(mw=n,σύ,pronoun,e(o/raken,ὁράω,verb,h)\,ἠέ,conjunction,a)kh/koen,ἀκούω,verb,pw/pote,πώποτε,adverb,par',παρά,preposition,o(do\n,ὁδός,adjective,xara/dran,χαράδρα,noun,ou)=san,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=mai,οἴομαι,verb,ga\r,γάρ,particle,e)n,ἐν,preposition,pa/sh|,πᾶς,adjective,th=|,ὁ,article,xw/ra|,χώρα,noun,mhdemi/an,μηδείς,pronoun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,ga\r,γάρ,particle,e(/nek',ἕνεκα,preposition,a)/n,ἄν,particle,o(\,ὅς,pronoun,dia\,διά,preposition,th=s,ὁ,article,o(dou=,ὁδός,adjective,th=s,ὁ,article,dhmosi/as,δημόσιος,adjective,e)/mellen,μέλλω,verb,badiei=sqai,βαδίζω,verb,fero/menon,φέρω,verb,tou/tw|,οὗτος,pronoun,dia\,διά,preposition,tw=n,ὁ,article,i)di/wn,ἴδιος,adjective,xwri/wn,χωρίον,noun,xara/dran,χαράδρα,noun,e)poi/hse/n,ποιέω,verb,tis,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,ti/s,τίς,pronoun,a)\n,ἄν,particle,u(mw=n,σύ,pronoun,ei)/t',εἴτε,adverb,e)n,ἐν,preposition,a)grw=|,ἀγρός,noun,nh\,νή,preposition,*di/',Δίη,proper,ei)/t',εἴτε,adverb,e)n,ἐν,preposition,a)/stei,ἄστυ,noun,to\,ὁ,article,dia\,διά,preposition,th=s,ὁ,article,o(dou=,ὁδός,adjective,r(e/on,ῥέω,verb,u(/dwr,ὕδωρ,noun,ei)s,εἰς,preposition,to\,ὁ,article,xwri/on,χωρίον,noun,h)\,ἠέ,conjunction,th\n,ὁ,article,oi)ki/an,οἰκία,noun,de/cait',δέχομαι,verb,a)\n,ἄν,particle,a)ll',ἀλλά,adverb,ou)k,οὐ,adverb,au)to\,αὐτός,pronoun,tou)nanti/on,ἐναντίος,adjective,ka)\n,κἀν,conjunction,bia/shtai/,βιάω,verb,pote,ποτέ,particle,a)pofra/ttein,ἀποφράγνυμι,verb,a(/pantes,ἅπας,adjective,kai\,καί,conjunction,paroikodomei=n,παροικοδομέω,verb,ei)w/qamen,ἔθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,toi/nun,τοίνυν,particle,a)cioi=,ἀξιόω,verb,m',ἐγώ,pronoun,e)k,ἐκ,preposition,th=s,ὁ,article,o(dou=,ὁδός,adjective,to\,ὁ,article,u(/dwr,ὕδωρ,noun,ei)sdeca/menon,εἰσδέω,verb,ei)s,εἰς,preposition,to\,ὁ,article,e)mautou=,ἐμαυτοῦ,pronoun,xwri/on,χωρίον,noun,o(/tan,ὅταν,conjunction,to\,ὁ,article,tou/tou,οὗτος,pronoun,paralla/ch|,παράλλαξις,noun,xwri/on,χωρίον,noun,pa/lin,πάλιν,adverb,ei)s,εἰς,preposition,th\n,ὁ,article,o(do\n,ὁδός,adjective,e)cagagei=n,ἐξάγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,pa/lin,πάλιν,adverb,o(,ὁ,article,meta\,μετά,preposition,tou=to/n,οὗτος,pronoun,moi,ἐγώ,pronoun,gewrgw=n,γεωργός,adjective,tw=n,ὁ,article,geito/nwn,γείτων,noun,e)gkalei=,ἐγκαλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,u(pe\r,ὑπέρ,preposition,tou/tou,οὗτος,pronoun,di/kaion,δίκαιος,adjective,dh=lon,δῆλος,adjective,o(/ti,ὅστις,pronoun,ka)kei/nois,ἐκεῖνος,pronoun,u(pa/rcei,ὑπάρχω,verb,pa=si,πᾶς,adjective,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
