ἑστιοῦχος [mask] χθών [mask] [mask] τε [mask] ἔχω πρόσπολος θεά εὐδαιμονέω ἐγώ [mask] τε παῖς ἐμός πόλις τε [mask] [mask] τε Πιτθεύς χθών ἐν ὅς ἐγώ τρέφω ὄλβιος ἐν δῶμα Αἴθρη πατήρ δίδωμι [mask] Πανδίων Αἰγεύς δάμαρ Λοξίας μάντευμα                        
ὅδε γάρ βλέπω ἐπεύχομαι ὅδε γραῦς ὅς λείπω δῶμα Ἀργεῖος [mask] ἱκτήρ θαλλός προσπίτνω ἐμός γόνυ [mask] πάσχω δεινός                     εἰς                       
δέ ὁ νόμος ὅς τε ἀσθενής ὁ πλούσιος τε [mask] δίκη ἴσος ἔχω εἰμί δέ ἐνέπω τίς [mask] ὁ εὐτυχέω ταυτός ὅταν κλύω κακός νικάω δέ ὁ μείων ὁ μέγας [mask] ἔχω        γράφω                       
[mask] ἐκεῖνος                                      ἐλεύθερος                       
[mask] πόλις χρηστός [mask] βούλευμα [mask] [mask] φέρω [mask]                               [mask]                       
οὗτος ὁ χρῄζω λαμπρός εἰμί ὁ μή ἐθέλω σιγή                               καί                       
οὗτος εἰμί [mask] πόλις                                    τίς                       
μήν ὅπου γε δῆμος αὐθέντης χθών [mask] [mask] ἥδομαι νεανίης                              καί                       
δέ βασιλεύς [mask] ἡγέομαι ὅδε καί ὁ ἄριστος ὅς τε ἄν ἡγέομαι φρονέω [mask] δείδω ὁ τυραννίς περί                      [mask]                       
οὖν ἔτι [mask] γίγνομαι ἄν ἰσχυρός πόλις ὅταν τις ὡς λειμών ἠρινός στάχυς [mask] ἀφαιρέω  νέος                       πῶς                       
δέ πλοῦτος καί βίος τίς [mask] τέκνον ὡς ὁ τύραννος πλείων  βίος                           κτάομαι                       
παρθενεύω παῖς ἐν δόμος [mask] τερπνός τύραννος ἡδονά ὅταν ἐθέλω δάκρυον δέ ἑτοιμάζω                           ἠέ                       
[mask] ἔτι εἰ [mask] τέκνον πρός βία [mask]                                μή                       
οὗτος μέν δή [mask] ὁ σός ἐξακοντίζω                                 καί                       
δέ δή τίς ὅδε γῆ χράω                                  ἥκω                       
γε ἄν ἔρχομαι εἰ σύ μή πέμπω πόλις περισσός φωνέω                              κλαίω                       
γάρ ἄγγελος [mask] λέγω ὅσος ἄν τάσσω τις ὡς τάχος [mask] χωρέω                            ὁ                       
λοιπός δέ εἰς ἐμός [mask] Κρέων ἥσσων λάλος σύ πέμπω τις ἄγγελος                            ὁ                       
φεῦ                                       φεῦ                       
ὡς ὅταν δαίμων δίδωμι καλός ὑβρίζω ὡς ἀεί πράσσω εὖ                              κακός                       
ἄν ἤδη                                      λέγω                       
μέν [mask] [mask] μέν δοκέω οὗτος ἐγώ δέ ἀντίον                               ὁ                       
[mask] ἀπαυδάω πᾶς τε Καδμεῖος λαός Ἄδραστος [mask] γῆ ὅδε μή πάρειμι                            ἐγώ                       
δέ εἰμί ἐν γῆ πρίν θεός δύω σέλας λύω σεμνός στέμμα [mask] ὅδε ἐξελαύνω μηδέ ἀναιρέω νεκρός βία προσήκω οὐδείς Ἀργᾶς πόλις                  εἰ                       
μέν πείθω ἐγώ κῦμα ἄτερ πόλις σός [mask]                                [mask]                       
[mask] μή πολύς κλύδων ἐγώ τε [mask] [mask] σύμμαχος τε εἰμί δόρυ                            εἰ                       
δέ καί [mask] ὁ ἐμός θυμόω λόγος ὡς δή πόλις ἐλεύθερος ἔχω σφριγάω [mask] [mask] ἐκ [mask]                       σκέπτομαι                       
γάρ εἰμί ἄπιστος ὅς [mask] πόλις συνάπτω ἄγω θυμός [mask] ὑπερβολή                             ἐλπίς                       
γάρ ἔρχομαι πόλεμος εἰς ψῆφος λαός οὐδείς [mask] ἑαυτοῦ θάνατος ἐκλογίζομαι ὁ δυστυχής δέ οὗτος εἰς ἄλλος ἐκτρέπω                      ὅταν                       
δέ εἰμί παρά ὄμμα θάνατος ἐν ψῆφος φορά οὐ [mask] [mask] Ἑλλάς δοριμανής ἀπόλλυμι                          εἰ                       
δύο γε [mask] ἄνθρωπος λόγος ὁ κρείσσων οἶδα καί ὁ χρηστός καί κακός ὅσος [mask] [mask] κρείσσων εἰρήνη [mask]                     [mask]                       
πρότερος μέν Μοῦσα προσφιλής Ποινή δέ [mask] τέρπω δέ εὐπαιδία [mask] [mask] πλοῦτος                           ὅς                       
ἀφίημι ὁ κακός πόλεμος ἀναιρέω καί ὁ [mask] δουλόω ἀνήρ ἀνήρ [mask] πόλις πόλις                          οὗτος                       
[mask] ἀνήρ ἐχθρός καί θνήσκω ὠφελέω [mask] κομίζω τε ὕβρις ὅς ἀπόλλυμι                            σύ                       
ἄρα ἔτι ὀρθός Καπανεύς [mask] δέμας καπνόομαι κλῖμαξ [mask] ὅς προσδαίω πύλη ὄμνυμι [mask] πέρθω θεός ἐθέλω ἐάν τε μή [mask]                   οὐ                       
ἁρπάζω χάρυβδις οἰωνοσκόπος τέθριππος ἅρμα [mask] χάσμα ἄλλος τε κεῖμαι πρός πύλη λοχαγέτης πέτρος καταξαίνω ὀστέον ῥαφή                       οὐδέ                       
νῦν φρονέω ἀμείνων ἐξαυχέω Ζεύς [mask] [mask] [mask] ὁ κακός ἀπόλλυμι                             ἠέ                       
[mask] οὖν [mask] ὁ σοφός πρότερος τέκνον ἔπειτα τοκεύς πατρίς τε [mask] αὐξάνω [mask] [mask] [mask] κατάγνυμι                       φιλέω                       
ἡγεμών θρασύς                                      σφαλερός                       
τε ναύτης ἥσυχος καιρός σοφός                                   ναός                       
οὗτος ἐγώ ἀνδρεῖος ὁ [mask]                                   καί                       
εἰμί Ζεύς ὁ τιμωρέω σύ δέ ὑβρίζω οὐ χρή τοιόσδε ὕβρις                             ἐξαρκέω                       
πάγκακος σῖγα Ἄδραστος ἔχω στόμα καί μή ἐπίπροσθεν ὁ ἐμός ὁ σός λόγος θάζω                          ὦ                       
γάρ ἥκω [mask] σύ κηρύσσω ὅδε ἀλλά [mask] ἐγώ                               οὐ                       
ἀποκρίνω χρεών                                      ἐγώ                       
πρότερος μέν [mask] πρός [mask] [mask] ἀμείβω                                 καί                       
οἶδα ἐγώ [mask] δεσπόζω [mask] [mask] σθένω μέγας ὥστε ἀναγκάζω δράω ὁ [mask] οὗτος                          [mask]                       
γάρ ἄν ῥέω [mask] πρᾶγμα οὕτως εἰ ἐπιτάσσω δή                               ἄνω                       
δέ [mask] οὐ [mask] καθίστημι ὅς οὐδέ σύν ὅδε ἔρχομαι εἰς Κάδμος χθών                           πόλεμος                       
δέ ὁ θνήσκω οὐ [mask] πόλις οὐδέ ἀνδροκμής προσφέρω ἀγωνία θάπτω δικαιόω ὁ Πανέλληνες νόμος [mask]                        νεκρός                       
[mask] εἰμί οὐ [mask] [mask]                                   τίς                       
γάρ τις καί πάσχω Ἀργᾶς ὑπό θνήσκω ἀμύνω πολέμιος καλός αἰσχρός δέ ἐκεῖνος ὁ δίκη διοίχομαι                        εἰ                       
[mask] γῆ [mask] νεκρός [mask] δέ ἕκαστος εἰς ὁ φάος ἀφικνέομαι ἐνταῦθα ἀπέρχομαι πνεῦμα μέν πρός [mask] ὁ σῶμα δέ εἰς γῆ                  ἀίω                       
γάρ κτάομαι ἡμέτερος αὐτός πλήν ἐνοικέω βίος ἔπειτα ὁ τρέφω αὐτός δέομαι λαμβάνω                           οὔτι                       
κακουργέω Ἄργος οὐ [mask] [mask]                                   [mask]                       
                                                              
Ἑλλάς κοινός ὅδε εἰ ὁ θνήσκω νοσφίζομαι ὅς χράω λαγχάνω ἄταφος τις ἔχω                           πᾶς                       
γάρ εἰσφέρω ὁ ἄλκιμος οὗτος ἐάν τίθημι [mask]                                δειλία                       
μέν ἔρχομαι δεινός ἀπειλέω ἔπος νεκρός δέ ταρβέω [mask] κρύπτω χθών                             ἐγώ                       
μή γίγνομαι                                      [mask]                       
κατασκάπτω γῆ θάπτω σύ                                    μή                       
τέκνον ἐν μυχός χθών φύω ἐκ ὅς εἶμι τις τιμωρία                              ἠέ                       
[mask] ἀνάλωμα ὁ γλῶσσα ὅδε φόβος πονηρός καί κενός δείδω                              [mask]                       
ὦ μάταιος γιγνώσκω ἄνθρωπος κακός                                   ἀλλά                       
ἐγώ ὁ βίος                                     πάλαισμα                       
δέ ἕ μέν [mask] [mask] δέ εἰσαῦθις ἕ δέ ἤδη [mask] τρυφή δέ ὁ δαίμων                         εὐτυχέω                       
τε γάρ ὁ δυστυχής ὡς εὐτυχέω τίμιος [mask] ὅς τε ὄλβιος νιν πνεῦμα δειμαίνω λείπω ὑψηλός αἴρω                       πρός                       
[mask] χρεών ὅδε ἀδικέω [mask] μέτριος μή θυμός φέρω ἀδικέω τε τοιοῦτος οἷος μή βλάπτω πόλις                        γιγνώσκω                       
οὖν ἄν ἀίω                                     πῶς                       
ὄλλυμι νεκρός θάπτω [mask] ἐγώ ὁ ἐθέλω εὐσεβέω                                [mask]                       
[mask] ἐνθένδε                                      [mask]                       
καί θάπτω βία                                     εἶμι                       
γάρ ποτέ εἰς Ἕλλην ἐκφέρω ὡς εἰς [mask] ἔρχομαι [mask] πόλις [mask] νόμος παλαιός δαίμων διαφθείρω                        οὐ                       
                                                              
γάρ σύ ὁ Δίκη [mask] φάος πολύς ὑπεκφεύγω ἄν ἄνθρωπος ψόγος                             ὁ                       
συνάπτω μῦθος [mask] βραχύς σύ                                   βούλομαι                       
εἰ [mask] βούλομαι                                     λέγω                       
γάρ οὐ σιγηλός εἶμι                                    καί                       
ἄν ποτέ ἐκ γῆ παῖς Ἀργᾶς λαμβάνω                                 [mask]                       
[mask] [mask] εἰ βούλομαι πάλιν                                   ἐγώ                       
ἄν                                       κλύω                       
γάρ ἀλλά δέομαι δίδωμι μέρος                                   οὐ                       
νεκρός γῆ ἐξαιρέω Ἀσωπίη                                    θάπτω                       
ἀσπίς σύ [mask] κινδυνευτέος                                    ἐν                       
τλάω δή  [mask] πόνος                                   πολύς                       
πᾶς οὖν σύ [mask] ἐξαρκέω πατήρ                                  ἦ                       
γε ὑβριστής                                      ὅσος                       
δέ οὐ [mask]                                     χρηστός                       
σύ πολύς ἔθω ὅς [mask] σός πόλις                                 πράσσω                       
πονέω [mask] [mask] εὐδαιμονέω                                    [mask]                       
ὡς σύ λόγχη [mask] ἐν πόλις λαμβάνω                                 [mask]                       
δέ ἐκ δράκων [mask] ἄν γίγνομαι Ἄρης                                 τίς                       
[mask] πάσχω                                      γιγνώσκω                       
[mask] ἔτι εἶμι νεανίης                                    νῦν                       
ἐγώ ἐπαίρω ὥστε  [mask] ὁ σός κόμπος                                οὔτοι                       
ἀποστέλλω χθών λόγος μάταιος [mask] φέρω λαμβάνω                                 ἀλλά                       
γάρ οὐδείς                                      περαίνω                       
χρεών πᾶς [mask] ὁπλίτης ἅρμα τε ἐπεμβάτης μονάμπυξ [mask] φάλαρα κινέω στόμα ἀφρός καταστάζω Καδμεῖος χθών                        ὁρμάω                       
γάρ [mask] πρός Κάδμος πύλη αὐτός σίδηρον ὀξύς ἐν χείρ ἔχω [mask] τε κῆρυξ                          χωρέω                       
δέ προσστάζω μένω Ἄδραστος [mask] μή ἀναμίγνυμι τύχη ὁ σός                              σύ                       
γάρ [mask] ἐγώ μετά στρατάω καινός ἐν καινός [mask]                               ἐγώ                       
[mask] μόνος ἐγώ                                     εἷς                       
θεός [mask] [mask] δίκη σέβομαι                                   ὁ                       
γάρ σύνειμι ὁμοῦ [mask] δίδωμι                                   οὗτος                       
[mask] οὐδείς λέγω βροτός ἠέ μή ὁ θεός χρῄζω ἔχω                              ἀρετή                       
μέλεος μέλη [mask] λοχαγός ὡς [mask] ὑπό ἧπαρ χλωρός δεῖμα θάσσω τίς αὐδή ὅδε προσφέρω νέα                        ὦ                       
πῆ Παλλάς κρίνω                                     στράτευμα                       
δόρυ [mask] ἠέ λόγος συναλλαγή                                   διά                       
ἄν κέρδος                                      [mask]                       
δέ ἀρείφατος φόνος μάχη στερνοτυπής τε ἀνά πόλις κτύπος φαίνω τάλας τίς λόγος τίς ἄν [mask] αἰτία λαμβάνω                      εἰ                       
ὁ εὐτυχία λαμπρός ἄν τις αἱρέω μοῖρα πάλιν                                ἀλλά                       
ἐγώ θράσος ἀμφιβαίνω                                     ὅδε                       
δαίμων σύ γε ἐνέπω                                    δίκαιος                       
γάρ ἄλλος νέμω συμφορά                                    τίς                       
πολύς θέα βροτός εἰσοράω                                    διάφορος                       
γάρ ὁ πάρος διόλλυμι                                    φόβος                       
δίκη δέ [mask] καί φόνος φόνος κακός δέ ἀναψυχή θεός βροτός νέμω πᾶς [mask] [mask] αὐτός                        δίκη                       
καλλίπυργος πεδίον πῶς [mask] [mask] Καλλίχορον θεά ὕδωρ λείπω ποτανός εἰ [mask] τις [mask] κτίζω                         ὁ                       
ἵνα πόλις βλώσκω                                     [mask]                       
ἄν φίλος [mask] ἄν τύχη                                   οἶδα                       
ποτέ Αἶσα τίς ἄρα πότμος ἐπιμένω ὁ ἄλκιμος [mask] γῆ [mask]                             τίς                       
[mask] ἀνακαλέω αὖ [mask]                                    [mask]                       
φόβος πίστις ἁνδάνω πρότερος                                    ἀλλά                       
Ζεύς ὁ [mask] παιδογόνος πόρις Ἴναχος                                  ἰώ                       
ἐγώ σύμμαχος γίγνομαι ὅδε εὐμενής                                   πόλις                       
σός ἄγαλμα ὁ σός ἵδρυμα [mask]  [mask] πυρή [mask]                              ὁ                       
[mask] πολύς ἔχω λέγω φίλος αὐτός τε [mask]                                γυνή                       
γάρ ἐν μάχη ὅς ἕ θνήσκω ἑπτά δεσπότης λόχος ἀγωνίζομαι ῥεῦμα  παρά                           αἱρέω                       
τε Θησεύς [mask]                                     [mask]                       
[mask] σύ μακρός                                     λόγος                       
γάρ ἦ λάτρις ὅς Ζεύς κεραυνός  καταιθαλόω                                Καπανεύς                       
[mask] [mask] μέν νόστος ἀγγέλλω σύ ὁ τε ἀμφί Θησεύς [mask]                             ὦ                       
[mask] [mask] [mask] σός εἰμί Ἀθήνη πᾶς ἄν ἀγγέλλω φίλος                              εἰ                       
[mask] [mask] ὡς Ἄδραστος ὀφείλω πράσσω σύν Ἀργεῖος ὅς ἀπό Ἴναχος [mask] [mask] Καδμεῖος πόλις                         σός                       
γάρ τροπαῖος Ζεύς Αἰγεύς τόκος ἵστημι ἕ τε συμμετέχω δόρυ                              πῶς                       
                                                              
γάρ οὐ πάρειμι εὐφραίνω                                    πάρειμι                       
μέν ἀκτίς ἥλιος καίνω σαφής βάλλω γαῖα                                 λαμπρός                       
δέ Ἠλέκτρη πύλη ἵστημι [mask] πύργος εὐαγής λαμβάνω                                ἀμφί                       
δέ φῦλον [mask] τρεῖς [mask]                                   ὁράω                       
μέν λαός ἐκτείνω [mask] Ἰσμήνιος πρός ὄχθος ὡς μέν [mask] λόγος αὐτός τε [mask] παῖς κλεινός [mask] καί ὁ σύν αὐτός δεξιός τάσσω κέρας παλαιός Κέκροψ τε οἰκήτωρ ἴσος ἀριθμός          [mask]                       
δέ ὄχημα αὐτός τε Πάραλος [mask] δόρυ κρήνη παρά αὐτός Ἄρεος                             ἅρμα                       
δέ [mask] πρός κράσπεδον στρατόπεδον τάσσω                                  ἱππότης                       
δέ [mask] ἧμαι πρόσθεν τεῖχος νεκρός ὄπισθεν τίθημι ὅς [mask] [mask] ἔνερθε σεμνός μνῆμα Ἄμφιων                         Κάδμος                       
δέ ἱππεύς [mask] ἀνθοπλίζω τετράορος τε ἀντίον ἅρμα [mask]                               ἱππεύς                       
δέ Θησεύς εἶπον [mask] πᾶς ὅδε                                  [mask]                       
λαός                                       [mask]                       
Καδμεῖος στίξ [mask]                                     σῖγα                       
ἥκω νεκρός μετά θάπτω ἐθέλω ὁ Πανέλληνες νόμος σώζω οὐδείς δέομαι τείνω φόνος                           ἐγώ                       
[mask] ὅδε ἀντικηρύσσω λόγος ἀλλά ἧμαι [mask] ὅπλον σῖγα                               οὐδείς                       
δέ ὄχος τετράορος κατάρχω ἐντεῦθεν μάχη                                  ποιμήν                       
δέ διελαύνω ἀλλήλων ὄχος παραβάτης [mask] εἰς τάξις δόρυ                               πέραν                       
[mask] σίδηρον διαμάχομαι ἕ δέ στρέφω [mask] εἰς ἀλκή αὖθις εἰς παραβάτης                                                   
δέ Φόρβας ὅς μονάμπυξ ἄναξ εἰμί ὁ Ἐρεχθείδης ἅρμα ὄχλος ἕ τε αὖ [mask] Κάδμος διαφυλάσσω ἱππικός συνάπτω [mask] ἀκρατέω [mask] τε                  εἶδον                       
δέ οὗτος οὐ κλύω ἐκεῖ γάρ ἦ ἔνθα ἅρμα ἀγωνίζομαι ἕ τε [mask] ἐκεῖ πάρειμι πολύς πῆμα οὐ ἔχω [mask] πρότερος εἶπον πότερος ὁ εἰς οὐρανός κόνις ἐλλούω ὡς πολύς πάρειμι ἠέ ὁ ἄνω τε καί κάτος φορέω ἱμάς λεύσσω αἷμα [mask] φοίνιος ῥοάς ὁ μέν πίπτω ὁ δέ  δίφρος εἰς κράς πρός γῆ ἐκκυβιστάω βία πρός ἅρμα τε ἀγή λείπω βίος
δέ ἵππος ὡς ὑπειδόμην [mask] [mask] ὁ ἐνθένδε ἰτέα λαμβάνω χείρ χωρέω πρίν ἔρχομαι σύμμαχος [mask]                        νικάω                       
συμπατάσσω μέσος πᾶς [mask] ἐκτείνω ἐκτείνω καί παρεγγυάω κελευσμός ἀλλήλων [mask] πολύς βοείη                           καί                       
                                                              
ὁ Ἐρεχθείδης δόρυ                                     ἀντερείδω                       
μείς ὁ Θησεύς γε [mask] ὄκνος διαφθείρω [mask] ἵημι εὐθύς λαμπρός ἀναρπάζω ὅπλον                           καί                       
δέ ὀδούς [mask] ἐξανδρόομαι δεινός παλαιστής εἰμί                                 λόχος                       
[mask] κέρας ὁ λαιός ἐγώ                                   κλίνω                       
δέ ἡσσάομαι φεύγω [mask] [mask]                                   δεξιός                       
δέ ἀγών [mask]                                     εἰμί                       
ὅδε ὁ στρατηγός αἰνέω πάρειμι                                   ἐν                       
γάρ ὁ [mask] οὗτος κερδαίνω μόνος ἀλλά ὀίζω εἰς ὁ κάμνω οἰκεῖος στρατός                           οὐ                       
[mask] [mask] ὥστε ὑπείρω χθών                                   ῥήγνυμι                       
παῖς εἰ μή ἔχω στερρός δόρυ [mask] ὅδε ἀνήρ οἴχομαι [mask] Παλλάς                            ὦ                       
δέ [mask] πᾶς  στρατός                                   θάρσος                       
τε ὅπλισμα  λαμβάνω δεινός κορύνη [mask] σφενδονάω ὁμοῦ [mask]  κάρα κυνέα θερίζω [mask] ξύλον                        αὐτός                       
δέ [mask] τρέπω εἰς [mask] [mask]                                  [mask]                       
δέ ἀναλαλάζω ἀνορχέομαι [mask] χείρ                                   ἐγώ                       
δέ τείνω εἰς πύλη                                    ἕ                       
δέ καί κωκυτός [mask] ἀνά πόλις [mask] γέρων [mask] τε ἐκπίμπλημι [mask]                            βοή                       
δέ τεῖχος ἔσω βλώσκω Θησεύς ἐπέχω                                  πάρειμι                       
[mask] ὡς πέρθω [mask] βλώσκω [mask] [mask] ἀπαιτέω νεκρός                               οὐ                       
ὁ στρατηγός [mask] χρεών ὅς ἐν τε ὁ [mask] εἰμί ἄλκιμος μισέω τε ὑβριστής λαός ὅς πράσσω καλός εἰς ἄκρον βαίνω κλῖμαξ ἐνήλατον ζητέω ἀπόλλυμι [mask] ὅς χράομαι πάρειμι           τοιόσδε                       
ὅδε ἄελπτος [mask] εἶδον ἐγώ θεός νομίζω καί [mask] ὁ [mask] [mask] ἐλάσσων ὅδε [mask] δίκη                        νῦν                       
Ζεύς [mask] δῆτα ὁ ταλαίπωρος βροτός φρονέω λέγω                                ὦ                       
γάρ [mask] δράω τε τοιοῦτος ὅς σύ τυγχάνω [mask]                               σύ                       
γάρ εἰμί ὁ τε Ἄργος οὐ ὑποστατός αὐτός τε πολύς καί νέος [mask]                           [mask]                       
τε σύμβασις ποιέω μέτριος ἐθέλω οὐ [mask] λαμβάνω ἔπειτα ἀπόλλυμι                              [mask]                       
δέ αὖ τότε [mask] λαμβάνω πένης ὅς [mask] χρῆμα ὑβρίζω ὑβρίζω τε αὖθις [mask] Κάδμος κακόφρων λαός                       ὁ                       
καιρός πέρα [mask] τόξον ἐντείνω                                   ὦ                       
κενός βροτός καί πρός δίκη [mask] πολύς [mask] κακός φίλος μέν οὐ πείθω [mask] [mask] πρᾶγμα                        ὦ                       
τε ἔχω διά λόγος κάμπτω [mask] φόνος καθαιρέω οὐ λόγος [mask] πρᾶγμα                            πόλις                       
[mask] οὗτος                                      ἀτάρ                       
βούλομαι μανθάνω πῶς ἐκσῴζω                                    ἐκεῖνος                       
ἄλλος ἔρομαι                                      εἶτα                       
[mask] πόλις [mask] δόρυ πύλη διέρχομαι ᾗπερ εἴσειμι στρατός                               ἐπεί                       
[mask] οὕνεκα ἀγών [mask] νεκρός κομίζω                                  ὅς                       
γε κλεινός [mask] ἐφίστημι δόμος                                   ὅσος                       
φημί                                       πῶς                       
δέ [mask] πού κάμνω [mask]                                   ὁ                       
δίδωμι πρός Κιθαιρών πτυχή                                    τάφος                       
ἠέ [mask]                                      ἐκεῖθεν                       
δέ θάπτω νιν                                     τίς                       
σκιώδης ἔνθα  [mask]                                    Θησεύς                       
δέ οὐ θάπτω πού νεκρός ἥκω λείπω                                 ὅς                       
                                                              
γάρ πᾶς ὅς τις σπουδάζω                                   πέλας                       
πού [mask] [mask] θέραψ ἄγω ἐκ φόνος                                 ἦ                       
ἐφίστημι ὅδε δοῦλος εἰμί πόνος                                   [mask]                       
[mask] εἰ [mask] ὅτε ἀγαπάω νεκρός                                  φημί                       
αὐτός ὁ ταλαίπωρος σφαγή                                    ἐνίπτω                       
γε εὐνή καλύπτω [mask]                                    στόρεννυμι                       
μέν [mask] βάσταγμα  ἔχω                                   [mask]                       
δέ αἰσχρός ἄνθρωπος [mask] [mask]                                   τίς                       
                                                              
σφεῖς συνθνήσκω ἄν ἐθέλω                                    πόσος                       
ὀδύρομαι ὅδε [mask] ἐξάγω [mask]                                   ἄκραντος                       
μέν αὐτός γε εἰμί ὁ διδάσκαλος                                  δοκάζω                       
                                       ἀλλά                       
χείρ ἀπαντάω νεκρός Ἅιδης τε μολπή ἐκχέω δακρύρροος φίλος προσαυδάω ὅς [mask] τάλας ἐρῆμος κλαίω                         αἴρω                       
γάρ μόνος βροτός [mask] [mask] [mask] ἀναλίσκω λαμβάνω ψυχή [mask]                              οὗτος                       
δέ εἰμί πόρος                                     χρῆμα                       
[mask] εὖ ὁ δέ δυστυχής                                   ὁ                       
μέν εὐδοξία καί στρατηλάτης δόρυ [mask] [mask]                                 πόλις                       
δέ παῖς μέν εἰσεῖδον [mask] πικρός καλός θέαμα δέ [mask] ὁράω ὁ ἄελπτος ἡμέρα [mask] πᾶς μέγας ἄλγος                      ἐγώ                       
[mask] ἔτι [mask] ἀεί χρόνος [mask] πατήρ ὀφείλω ἥμερος [mask]                              ἄγαμος                       
γάρ ἐγώ δέω παῖς                                    τίς                       
μέν [mask] ἐλπίζω [mask] πάσχω πάθος περισσός [mask] γάμος ἀποζεύγνυμαι νῦν δέ ὁράω σαφής κακός [mask] φίλτατος στερέω                      ὁ                       
ὅδε ἤδη [mask] λεύσσω ὁ οἴχομαι παῖς                                 ἀλλά                       
πῶς ἄν ὄλλυμι σύν ὅδε τέκνον κοινός εἰς Ἅιδης καταβαίνω                              μέλεος                       
[mask] μήτηρ ὁ κατά [mask] νεκρός  ἠπύω ἀντίφωνος ἐμός στέναγμα κλύω                            στεναγμός                       
παῖς ὦ [mask] φίλος προσηγόρημα μήτηρ προσαυδάω σύ ὁ θνήσκω                              ὦ                       
ἰώ                                       ἰώ                       
γε ἐμός κακός ἐγώ                                    ὁ                       
                                                              
[mask] ὁ κύντατος ἄλγος κακός                                   πάσχω                       
πόλις Ἀργεῖος ὁ ἐμός πότμος οὐ εἰσοράω                                 [mask]                       
[mask] ὁ τάλας τέκνον ἄπαις                                   ὁράω                       
ὁ δύσποτμος σῶμα [mask] σφάζω οὐ [mask] οὐδέ ὑπό ἄξιος ἐν ὅς ἀγών ἐκραίνω                          προσάγω                       
ὡς περιπτυχή δή χείρ προσαρμόζω ἐμός ἐν ἀγκών τέκνον θάομαι                              δίδωμι                       
[mask]                                       ἔχω                       
γε ἅλις βάρος                                     πῆμα                       
                                                              
τίκτω δέ οὐ λέγω                                    [mask]                       
ἐγώ                                       ἀίω                       
ἐπί ἄμφω ἄχος                                     στένω                       
ἐγώ Καδμεῖος [mask] στίξ ἐν [mask]                                  εἴθε                       
δέ μήποτε ζεύγνυμι [mask] εἰς ἀνήρ εὐνή                                 ἐμός                       
κακός πέλαγος [mask] μήτηρ [mask] [mask]                                  εἶδον                       
μέν ὄνυξ ἀλοκίζω ἀμφί δέ σποδός [mask] χέω                                [mask]                       
ἰώ ἐγώ ἐγώ                                     ἰώ                       
[mask] πέδον [mask] αἱρέω διά δέ θύελλα σπάω πῦρ [mask] φλογμός ὁ Ζεύς ἐν [mask] πίπτω                        κατά                       
[mask] γάμος πικρός δέ Φοῖβος φάτις                                  πικρός                       
σύ ὁ πολύστονος Οἰδιπόδης δῶμα λείπω ἔρχομαι Ἐρινύς                                ἐρῆμος                       
σύ ἐρωτάω ἡνίκα ἐξαντλέω στρατός γόος ἀφίημι                                 μέλλω                       
ἐκεῖ [mask] ἐκλείπω [mask] μῦθος νῦν δέ Ἄδραστος [mask]                               ὁ                       
ποτέ [mask] διαπρεπής εὐψυχία θνητός ἐφύω                                  πόθεν                       
γε ὡς σοφός νέος ἄστυ ὅδε                                  εἶπον                       
γάρ εἶμι                                      ἐπίστημος                       
γάρ αὐτός κρείσσων ἠέ λέγω λόγος τόλμημα ὅς [mask] αἱρέω πόλις                             εἶδον                       
[mask] οὐ ἔρομαι σύ μή γέλως ὀφλισκάνω ὅστις συνίστημι ὅδε ἕκαστος ἐν μάχη ἠέ τραῦμα λόγχη πολέμιος δέχομαι                      εἷς                       
γάρ οὗτος ὁ τε ἀκούω λόγος καί ὁ λέγω ὅστις ἐν μάχη βαίνω λόγχη εἶμι πρόσθεν [mask] πυκνός [mask] ἀπαγγέλλω ὅστις εἰμί [mask]                 κενός                       
ἄν δύναμαι οὔτε ἐρωτάω ὅδε οὔτε αὖ πείθω τίς τολμάω [mask]                             οὐ                       
γάρ ἄν τις αὐτός ἀνάγκη ὁράω δύναμαι ἄν ἵστημι [mask] ἐναντίος                             μόλις                       
δή νῦν                                      ἀκούω                       
γάρ οὐ ἀέκων ἐγώ δίδωμι [mask] ὅς ἐγώ βούλομαι [mask] ἀληθής καί δικαία εἶπον περί                         [mask]                       
[mask] ἁβρός ἕ βέλος διαπέταμαι                                   ὁράω                       
ὅδε [mask]                                      [mask]                       
βίος μέν εἰμί πολύς ἥκιστος δέ ὄλβος γαῦρος εἰμί                               [mask]                       
δέ οὐδείς [mask] μέγας ἔχω ἠέ [mask] ἀνήρ φεύγω τράπεζα ὅστις ἐξογκέω ἄγαν ἀρκέω ἀτίζω                         φρόνημα                       
γάρ ἐν γαστήρ βορός ὁ [mask] εἰμί μέτριος δέ ἐξαρκέω φημί                             οὐ                       
τε [mask] εἰμί φίλος πάρειμι [mask] καί [mask] πάρειμι                               φίλος                       
[mask] οὐ πολύς                                     ὅς                       
ἦθος εὐπροσήγορος [mask] ἄκραντος οὐδείς οὔτε εἰς οἰκέτης ἔχω οὔτε εἰς πολίτης                            ἀψευδής                       
[mask] δεύτερος λέγω Ἐτέοκλος ἄλλος χρηστότης ἀσκέω                                 ὁ                       
εἰμί ὁ βίος μέν ἐνδεής πλεῖστος [mask] τιμή ἔχω ἐν Ἀργεῖος χθών                            νεανίης                       
